sigma1	sigma2	posterior
-1.800000000000000384e-05	4.000000000000000192e-04	1.162843040917216924e-07
-1.750000000000000524e-05	-4.000000000000000192e-04	1.306405348981448650e-18
-1.750000000000000524e-05	-3.966666666666666952e-04	1.827884282018498370e-18
-1.750000000000000524e-05	-3.933333333333333712e-04	2.552908060171988771e-18
-1.750000000000000524e-05	-3.900000000000000471e-04	3.559080568667228036e-18
-1.750000000000000524e-05	-3.866666666666666689e-04	4.952871746279081362e-18
-1.750000000000000524e-05	-3.833333333333333449e-04	6.880078914260261602e-18
-1.750000000000000524e-05	-3.800000000000000209e-04	9.539976328832419983e-18
-1.750000000000000524e-05	-3.766666666666666969e-04	1.320441570475859600e-17
-1.750000000000000524e-05	-3.733333333333333729e-04	1.824355944520008035e-17
-1.750000000000000524e-05	-3.699999999999999947e-04	2.516048171147272859e-17
-1.750000000000000524e-05	-3.666666666666666707e-04	3.463760184522683112e-17
-1.750000000000000524e-05	-3.633333333333333467e-04	4.759887393651904160e-17
-1.750000000000000524e-05	-3.600000000000000227e-04	6.529291529853228298e-17
-1.750000000000000524e-05	-3.566666666666666987e-04	8.940390537079516444e-17
-1.750000000000000524e-05	-3.533333333333333747e-04	1.221992412107531664e-16
-1.750000000000000524e-05	-3.499999999999999964e-04	1.667257454520280730e-16
-1.750000000000000524e-05	-3.466666666666666724e-04	2.270698787391924892e-16
-1.750000000000000524e-05	-3.433333333333333484e-04	3.087021559840251164e-16
-1.750000000000000524e-05	-3.400000000000000244e-04	4.189321167864672243e-16
-1.750000000000000524e-05	-3.366666666666667004e-04	5.675081529335447038e-16
-1.750000000000000524e-05	-3.333333333333333764e-04	7.674067555758681379e-16
-1.750000000000000524e-05	-3.299999999999999982e-04	1.035868952280170892e-15
-1.750000000000000524e-05	-3.266666666666666742e-04	1.395758669994644687e-15
-1.750000000000000524e-05	-3.233333333333333502e-04	1.877339506342105173e-15
-1.750000000000000524e-05	-3.200000000000000262e-04	2.520594205251599528e-15
-1.750000000000000524e-05	-3.166666666666667022e-04	3.378246629345480761e-15
-1.750000000000000524e-05	-3.133333333333333240e-04	4.519691224482132203e-15
-1.750000000000000524e-05	-3.099999999999999999e-04	6.036092410433988074e-15
-1.750000000000000524e-05	-3.066666666666666759e-04	8.046989158706975314e-15
-1.750000000000000524e-05	-3.033333333333333519e-04	1.070883215510038622e-14
-1.750000000000000524e-05	-3.000000000000000279e-04	1.422599725561251749e-14
-1.750000000000000524e-05	-2.966666666666667039e-04	1.886496545082050545e-14
-1.750000000000000524e-05	-2.933333333333333799e-04	2.497254368998145964e-14
-1.750000000000000524e-05	-2.900000000000000017e-04	3.299923183809670983e-14
-1.750000000000000524e-05	-2.866666666666666777e-04	4.352912999690684224e-14
-1.750000000000000524e-05	-2.833333333333333537e-04	5.731814120244437934e-14
-1.750000000000000524e-05	-2.800000000000000297e-04	7.534267397499748480e-14
-1.750000000000000524e-05	-2.766666666666667057e-04	9.886160790154056204e-14
-1.750000000000000524e-05	-2.733333333333333275e-04	1.294949783876591094e-13
-1.750000000000000524e-05	-2.700000000000000577e-04	1.693236942783574927e-13
-1.750000000000000524e-05	-2.666666666666666794e-04	2.210156609567393917e-13
-1.750000000000000524e-05	-2.633333333333333554e-04	2.879849861506462293e-13
-1.750000000000000524e-05	-2.600000000000000314e-04	3.745925494436623015e-13
-1.750000000000000524e-05	-2.566666666666666532e-04	4.863981835922966925e-13
-1.750000000000000524e-05	-2.533333333333333834e-04	6.304771231225475092e-13
-1.750000000000000524e-05	-2.500000000000000052e-04	8.158163152666717048e-13
-1.750000000000000524e-05	-2.466666666666666812e-04	1.053809769733549654e-12
-1.750000000000000524e-05	-2.433333333333333572e-04	1.358876477456602975e-12
-1.750000000000000524e-05	-2.400000000000000332e-04	1.749229708977163429e-12
-1.750000000000000524e-05	-2.366666666666666821e-04	2.247832893468785228e-12
-1.750000000000000524e-05	-2.333333333333333581e-04	2.883584995515568926e-12
-1.750000000000000524e-05	-2.300000000000000070e-04	3.692787602795510889e-12
-1.750000000000000524e-05	-2.266666666666666829e-04	4.720957112208413643e-12
-1.750000000000000524e-05	-2.233333333333333589e-04	6.025058804212385655e-12
-1.750000000000000524e-05	-2.200000000000000078e-04	7.676255633437847031e-12
-1.750000000000000524e-05	-2.166666666666666838e-04	9.763283713714954339e-12
-1.750000000000000524e-05	-2.133333333333333598e-04	1.239658929034537830e-11
-1.750000000000000524e-05	-2.100000000000000087e-04	1.571338911274349750e-11
-1.750000000000000524e-05	-2.066666666666666847e-04	1.988384828776119900e-11
-1.750000000000000524e-05	-2.033333333333333607e-04	2.511860776332837298e-11
-1.750000000000000524e-05	-2.000000000000000096e-04	3.167793854782098795e-11
-1.750000000000000524e-05	-1.966666666666666856e-04	3.988285274309660528e-11
-1.750000000000000524e-05	-1.933333333333333616e-04	5.012856375333082243e-11
-1.750000000000000524e-05	-1.900000000000000105e-04	6.290076110793146057e-11
-1.750000000000000524e-05	-1.866666666666666865e-04	7.879525089352372877e-11
-1.750000000000000524e-05	-1.833333333333333624e-04	9.854161274971644363e-11
-1.750000000000000524e-05	-1.800000000000000113e-04	1.230316409305792528e-10
-1.750000000000000524e-05	-1.766666666666666873e-04	1.533534725465316013e-10
-1.750000000000000524e-05	-1.733333333333333633e-04	1.908324635863157594e-10
-1.750000000000000524e-05	-1.700000000000000122e-04	2.370800558504200545e-10
-1.750000000000000524e-05	-1.666666666666666882e-04	2.940520890924139032e-10
-1.750000000000000524e-05	-1.633333333333333642e-04	3.641182565119420359e-10
-1.750000000000000524e-05	-1.600000000000000131e-04	4.501446828405981646e-10
-1.750000000000000524e-05	-1.566666666666666891e-04	5.555919277624293521e-10
-1.750000000000000524e-05	-1.533333333333333380e-04	6.846310891279590445e-10
-1.750000000000000524e-05	-1.500000000000000140e-04	8.422811069174690473e-10
-1.750000000000000524e-05	-1.466666666666666900e-04	1.034570857603620936e-09
-1.750000000000000524e-05	-1.433333333333333660e-04	1.268730187851893055e-09
-1.750000000000000524e-05	-1.400000000000000419e-04	1.553414675906097113e-09
-1.750000000000000524e-05	-1.366666666666666637e-04	1.898969639372058409e-09
-1.750000000000000524e-05	-1.333333333333333397e-04	2.317739741805145064e-09
-1.750000000000000524e-05	-1.300000000000000157e-04	2.824431501702097403e-09
-1.750000000000000524e-05	-1.266666666666666917e-04	3.436537092512205700e-09
-1.750000000000000524e-05	-1.233333333333333677e-04	4.174829060000335108e-09
-1.750000000000000524e-05	-1.200000000000000437e-04	5.063936995685164189e-09
-1.750000000000000524e-05	-1.166666666666666655e-04	6.133018817864112228e-09
-1.750000000000000524e-05	-1.133333333333333415e-04	7.416541155230507514e-09
-1.750000000000000524e-05	-1.100000000000000175e-04	8.955185438245409634e-09
-1.750000000000000524e-05	-1.066666666666666935e-04	1.079689872319433939e-08
-1.750000000000000524e-05	-1.033333333333333695e-04	1.299811105490970718e-08
-1.750000000000000524e-05	-1.000000000000000454e-04	1.562514437906721422e-08
-1.750000000000000524e-05	-9.666666666666666723e-05	1.875584172014953424e-08
-1.750000000000000524e-05	-9.333333333333334323e-05	2.248144964045061987e-08
-1.750000000000000524e-05	-9.000000000000001922e-05	2.690879200497131857e-08
-1.750000000000000524e-05	-8.666666666666669521e-05	3.216277894133827059e-08
-1.750000000000000524e-05	-8.333333333333337121e-05	3.838930178431842320e-08
-1.750000000000000524e-05	-8.000000000000004720e-05	4.575857296003765973e-08
-1.750000000000000524e-05	-7.666666666666666899e-05	5.446897948661970639e-08
-1.750000000000000524e-05	-7.333333333333334498e-05	6.475153041795992306e-08
-1.750000000000000524e-05	-7.000000000000002097e-05	7.687499261546545788e-08
-1.750000000000000524e-05	-6.666666666666669697e-05	9.115182632134610090e-08
-1.750000000000000524e-05	-6.333333333333337296e-05	1.079450529403185202e-07
-1.750000000000000524e-05	-5.999999999999999474e-05	1.276762132867322891e-07
-1.750000000000000524e-05	-5.666666666666667074e-05	1.508346067457919038e-07
-1.750000000000000524e-05	-5.333333333333334673e-05	1.779880422401027242e-07
-1.750000000000000524e-05	-5.000000000000002272e-05	2.097953831691037949e-07
-1.750000000000000524e-05	-4.666666666666669872e-05	2.470212341280296924e-07
-1.750000000000000524e-05	-4.333333333333337471e-05	2.905532020863810414e-07
-1.750000000000000524e-05	-3.999999999999999650e-05	3.414222756104555233e-07
-1.750000000000000524e-05	-3.666666666666667249e-05	4.008270122329801017e-07
-1.750000000000000524e-05	-3.333333333333334848e-05	4.701624198447253743e-07
-1.750000000000000524e-05	-3.000000000000002448e-05	5.510546825671117900e-07
-1.750000000000000524e-05	-2.666666666666670047e-05	6.454032431198430988e-07
-1.750000000000000524e-05	-2.333333333333337646e-05	7.554322527005946078e-07
-1.750000000000000524e-05	-1.999999999999999825e-05	8.837540934872188902e-07
-1.750000000000000524e-05	-1.666666666666667424e-05	1.033448648494078764e-06
-1.750000000000000524e-05	-1.333333333333335024e-05	1.208163346958809269e-06
-1.750000000000000524e-05	-1.000000000000002623e-05	1.412240888052695498e-06
-1.750000000000000524e-05	-6.666666666666702223e-06	1.650884098625142991e-06
-1.750000000000000524e-05	-3.333333333333378216e-06	1.930370757704143028e-06
-1.750000000000000524e-05	0.000000000000000000e+00	2.258335486128040698e-06
-1.750000000000000524e-05	3.333333333333324006e-06	2.644140807462837994e-06
-1.750000000000000524e-05	6.666666666666648013e-06	3.099364669871555375e-06
-1.750000000000000524e-05	9.999999999999972019e-06	3.638435800348658692e-06
-1.750000000000000524e-05	1.333333333333329603e-05	4.279448915240300432e-06
-1.750000000000000524e-05	1.666666666666662003e-05	5.045185371824593322e-06
-1.750000000000000524e-05	1.999999999999999825e-05	5.964346278632041757e-06
-1.750000000000000524e-05	2.333333333333332225e-05	7.072968465063450539e-06
-1.750000000000000524e-05	2.666666666666664626e-05	8.415933565472670500e-06
-1.750000000000000524e-05	2.999999999999997027e-05	1.004839415104804865e-05
-1.750000000000000524e-05	3.333333333333329427e-05	1.203683187566586722e-05
-1.750000000000000524e-05	3.666666666666667249e-05	1.445934437616959275e-05
-1.750000000000000524e-05	3.999999999999999650e-05	1.740465610913627438e-05
-1.750000000000000524e-05	4.333333333333332050e-05	2.096930167842410566e-05
-1.750000000000000524e-05	4.666666666666664451e-05	2.525248406729660718e-05
-1.750000000000000524e-05	4.999999999999996851e-05	3.034830639191943947e-05
-1.750000000000000524e-05	5.333333333333329252e-05	3.633543639380851036e-05
-1.750000000000000524e-05	5.666666666666667074e-05	4.326477252066352559e-05
-1.750000000000000524e-05	5.999999999999999474e-05	5.114627339986279535e-05
-1.750000000000000524e-05	6.333333333333331875e-05	5.993667185378124412e-05
-1.750000000000000524e-05	6.666666666666664276e-05	6.953016897898951277e-05
-1.750000000000000524e-05	6.999999999999996676e-05	7.975424254619829074e-05
-1.750000000000000524e-05	7.333333333333329077e-05	9.037230392522772578e-05
-1.750000000000000524e-05	7.666666666666666899e-05	1.010940881478592966e-04
-1.750000000000000524e-05	7.999999999999999299e-05	1.115934701824043365e-04
-1.750000000000000524e-05	8.333333333333331700e-05	1.215320858877707601e-04
-1.750000000000000524e-05	8.666666666666664100e-05	1.305859840778275920e-04
-1.750000000000000524e-05	8.999999999999996501e-05	1.384718260352110265e-04
-1.750000000000000524e-05	9.333333333333334323e-05	1.449690734927286135e-04
-1.750000000000000524e-05	9.666666666666661302e-05	1.499352108891692124e-04
-1.750000000000000524e-05	9.999999999999999124e-05	1.533122109518383664e-04
-1.750000000000000524e-05	1.033333333333332610e-04	1.551239161356445992e-04
-1.750000000000000524e-05	1.066666666666666393e-04	1.554654486597583827e-04
-1.750000000000000524e-05	1.100000000000000175e-04	1.544868787487245140e-04
-1.750000000000000524e-05	1.133333333333332873e-04	1.523739746759645306e-04
-1.750000000000000524e-05	1.166666666666666655e-04	1.493288724270887193e-04
-1.750000000000000524e-05	1.199999999999999353e-04	1.455530202419585614e-04
-1.750000000000000524e-05	1.233333333333333135e-04	1.412339554671825808e-04
-1.750000000000000524e-05	1.266666666666666917e-04	1.365365761502404811e-04
-1.750000000000000524e-05	1.299999999999999615e-04	1.315987717458583499e-04
-1.750000000000000524e-05	1.333333333333333397e-04	1.265307046293102726e-04
-1.750000000000000524e-05	1.366666666666666095e-04	1.214167347800078930e-04
-1.750000000000000524e-05	1.399999999999999877e-04	1.163189313514871229e-04
-1.750000000000000524e-05	1.433333333333333660e-04	1.112812489213503228e-04
-1.750000000000000524e-05	1.466666666666666357e-04	1.063336791301413377e-04
-1.750000000000000524e-05	1.500000000000000140e-04	1.014959444896055879e-04
-1.750000000000000524e-05	1.533333333333332838e-04	9.678052694057319839e-05
-1.750000000000000524e-05	1.566666666666666620e-04	9.219499176201435581e-05
-1.750000000000000524e-05	1.599999999999999318e-04	8.774367216153976918e-05
-1.750000000000000524e-05	1.633333333333333100e-04	8.342883017836985680e-05
-1.750000000000000524e-05	1.666666666666666882e-04	7.925142076961317998e-05
-1.750000000000000524e-05	1.699999999999999580e-04	7.521157396639379050e-05
-1.750000000000000524e-05	1.733333333333333362e-04	7.130888760890923992e-05
-1.750000000000000524e-05	1.766666666666666060e-04	6.754259901634188459e-05
-1.750000000000000524e-05	1.799999999999999842e-04	6.391168272385546866e-05
-1.750000000000000524e-05	1.833333333333333624e-04	6.041490493037023616e-05
-1.750000000000000524e-05	1.866666666666666322e-04	5.705085358470068148e-05
-1.750000000000000524e-05	1.900000000000000105e-04	5.381795528645395480e-05
-1.750000000000000524e-05	1.933333333333332803e-04	5.071448535008956862e-05
-1.750000000000000524e-05	1.966666666666666585e-04	4.773857452602787662e-05
-1.750000000000000524e-05	1.999999999999999283e-04	4.488821425888588274e-05
-1.750000000000000524e-05	2.033333333333333065e-04	4.216126148315061430e-05
-1.750000000000000524e-05	2.066666666666666847e-04	3.955544348877181233e-05
-1.750000000000000524e-05	2.099999999999999545e-04	3.706836314211900749e-05
-1.750000000000000524e-05	2.133333333333333327e-04	3.469750461472740082e-05
-1.750000000000000524e-05	2.166666666666666025e-04	3.244023969664724315e-05
-1.750000000000000524e-05	2.199999999999999807e-04	3.029383472440182537e-05
-1.750000000000000524e-05	2.233333333333333589e-04	2.825545812166844532e-05
-1.750000000000000524e-05	2.266666666666666287e-04	2.632218852726374631e-05
-1.750000000000000524e-05	2.300000000000000070e-04	2.449102346681526922e-05
-1.750000000000000524e-05	2.333333333333332768e-04	2.275888851018480051e-05
-1.750000000000000524e-05	2.366666666666666550e-04	2.112264684554508899e-05
-1.750000000000000524e-05	2.399999999999999248e-04	1.957910919258362833e-05
-1.750000000000000524e-05	2.433333333333333030e-04	1.812504397130677633e-05
-1.750000000000000524e-05	2.466666666666666812e-04	1.675718763912458075e-05
-1.750000000000000524e-05	2.499999999999999510e-04	1.547225510708552149e-05
-1.750000000000000524e-05	2.533333333333333292e-04	1.426695014611682971e-05
-1.750000000000000524e-05	2.566666666666665990e-04	1.313797569571177011e-05
-1.750000000000000524e-05	2.599999999999999772e-04	1.208204399050682155e-05
-1.750000000000000524e-05	2.633333333333333554e-04	1.109588642443093545e-05
-1.750000000000000524e-05	2.666666666666666252e-04	1.017626307739970562e-05
-1.750000000000000524e-05	2.700000000000000035e-04	9.319971835702168424e-06
-1.750000000000000524e-05	2.733333333333332732e-04	8.523857044111147094e-06
-1.750000000000000524e-05	2.766666666666666515e-04	7.784817635174977638e-06
-1.750000000000000524e-05	2.800000000000000297e-04	7.099814688964678311e-06
-1.750000000000000524e-05	2.833333333333332995e-04	6.465878384598096470e-06
-1.750000000000000524e-05	2.866666666666666777e-04	5.880114313006957924e-06
-1.750000000000000524e-05	2.899999999999999475e-04	5.339709128517196585e-06
-1.750000000000000524e-05	2.933333333333333257e-04	4.841935524758353548e-06
-1.750000000000000524e-05	2.966666666666665955e-04	4.384156528097641885e-06
-1.750000000000000524e-05	2.999999999999999737e-04	3.963829109108711268e-06
-1.750000000000000524e-05	3.033333333333333519e-04	3.578507119455900460e-06
-1.750000000000000524e-05	3.066666666666666217e-04	3.225843567928517789e-06
-1.750000000000000524e-05	3.099999999999999999e-04	2.903592255143918517e-06
-1.750000000000000524e-05	3.133333333333332697e-04	2.609608791608396014e-06
-1.750000000000000524e-05	3.166666666666666480e-04	2.341851028351956794e-06
-1.750000000000000524e-05	3.200000000000000262e-04	2.098378933221071597e-06
-1.750000000000000524e-05	3.233333333333332960e-04	1.877353949114888734e-06
-1.750000000000000524e-05	3.266666666666666742e-04	1.677037872992815944e-06
-1.750000000000000524e-05	3.299999999999999440e-04	1.495791296378602676e-06
-1.750000000000000524e-05	3.333333333333333222e-04	1.332071649362490386e-06
-1.750000000000000524e-05	3.366666666666665920e-04	1.184430890791074217e-06
-1.750000000000000524e-05	3.399999999999999702e-04	1.051512887471071300e-06
-1.750000000000000524e-05	3.433333333333333484e-04	9.320505248430943827e-07
-1.750000000000000524e-05	3.466666666666666182e-04	8.248625907508743401e-07
-1.750000000000000524e-05	3.499999999999999964e-04	7.288504726917506685e-07
-1.750000000000000524e-05	3.533333333333332662e-04	6.429947073369852726e-07
-1.750000000000000524e-05	3.566666666666666445e-04	5.663514192087867904e-07
-1.750000000000000524e-05	3.600000000000000227e-04	4.980486832477985656e-07
-1.750000000000000524e-05	3.633333333333332925e-04	4.372828436512993017e-07
-1.750000000000000524e-05	3.666666666666666707e-04	3.833148188588720490e-07
-1.750000000000000524e-05	3.699999999999999405e-04	3.354664199556943627e-07
-1.750000000000000524e-05	3.733333333333333187e-04	2.931167070982621079e-07
-1.750000000000000524e-05	3.766666666666666969e-04	2.556984058841795022e-07
-1.750000000000000524e-05	3.799999999999999667e-04	2.226944029232735867e-07
-1.750000000000000524e-05	3.833333333333333449e-04	1.936343372549181689e-07
-1.750000000000000524e-05	3.866666666666666147e-04	1.680913017246177600e-07
-1.750000000000000524e-05	3.899999999999999929e-04	1.456786660061374649e-07
-1.750000000000000524e-05	3.933333333333332627e-04	1.260470306542499888e-07
-1.750000000000000524e-05	3.966666666666666410e-04	1.088813194135895120e-07
-1.750000000000000524e-05	4.000000000000000192e-04	9.389801500378053265e-08
-1.700000000000000664e-05	-4.000000000000000192e-04	2.150864123162196602e-18
-1.700000000000000664e-05	-3.966666666666666952e-04	3.001170698860372246e-18
-1.700000000000000664e-05	-3.933333333333333712e-04	4.180079866733965117e-18
-1.700000000000000664e-05	-3.900000000000000471e-04	5.811591364203307725e-18
-1.700000000000000664e-05	-3.866666666666666689e-04	8.065338958230014570e-18
-1.700000000000000664e-05	-3.833333333333333449e-04	1.117294618271084679e-17
-1.700000000000000664e-05	-3.800000000000000209e-04	1.545008209048126447e-17
-1.700000000000000664e-05	-3.766666666666666969e-04	2.132614505336919556e-17
-1.700000000000000664e-05	-3.733333333333333729e-04	2.938413427732029438e-17
-1.700000000000000664e-05	-3.699999999999999947e-04	4.041410024703851141e-17
-1.700000000000000664e-05	-3.666666666666666707e-04	5.548465772228807648e-17
-1.700000000000000664e-05	-3.633333333333333467e-04	7.603847695425626562e-17
-1.700000000000000664e-05	-3.600000000000000227e-04	1.040195420695555776e-16
-1.700000000000000664e-05	-3.566666666666666987e-04	1.420424107995850961e-16
-1.700000000000000664e-05	-3.533333333333333747e-04	1.936168947173689566e-16
-1.700000000000000664e-05	-3.499999999999999964e-04	2.634457187953875589e-16
-1.700000000000000664e-05	-3.466666666666666724e-04	3.578180880268300208e-16
-1.700000000000000664e-05	-3.433333333333333484e-04	4.851290371351204072e-16
-1.700000000000000664e-05	-3.400000000000000244e-04	6.565634122730310508e-16
-1.700000000000000664e-05	-3.366666666666667004e-04	8.869948960342659174e-16
-1.700000000000000664e-05	-3.333333333333333764e-04	1.196165354233857813e-15
-1.700000000000000664e-05	-3.299999999999999982e-04	1.610228857953044736e-15
-1.700000000000000664e-05	-3.266666666666666742e-04	2.163769155252418340e-15
-1.700000000000000664e-05	-3.233333333333333502e-04	2.902430564094651562e-15
-1.700000000000000664e-05	-3.200000000000000262e-04	3.886342024998451060e-15
-1.700000000000000664e-05	-3.166666666666667022e-04	5.194564632523507363e-15
-1.700000000000000664e-05	-3.133333333333333240e-04	6.930857159006932682e-15
-1.700000000000000664e-05	-3.099999999999999999e-04	9.231135378144117549e-15
-1.700000000000000664e-05	-3.066666666666666759e-04	1.227310371967704104e-14
-1.700000000000000664e-05	-3.033333333333333519e-04	1.628866730389968278e-14
-1.700000000000000664e-05	-3.000000000000000279e-04	2.157989534591121039e-14
-1.700000000000000664e-05	-2.966666666666667039e-04	2.853951145891842151e-14
-1.700000000000000664e-05	-2.933333333333333799e-04	3.767714257722501161e-14
-1.700000000000000664e-05	-2.900000000000000017e-04	4.965287839781964627e-14
-1.700000000000000664e-05	-2.866666666666666777e-04	6.532009250104355442e-14
-1.700000000000000664e-05	-2.833333333333333537e-04	8.577997308581887792e-14
-1.700000000000000664e-05	-2.800000000000000297e-04	1.124508279875170073e-13
-1.700000000000000664e-05	-2.766666666666667057e-04	1.471559926009304235e-13
-1.700000000000000664e-05	-2.733333333333333275e-04	1.922351135432657982e-13
-1.700000000000000664e-05	-2.700000000000000577e-04	2.506847452923277397e-13
-1.700000000000000664e-05	-2.666666666666666794e-04	3.263356297627791937e-13
-1.700000000000000664e-05	-2.633333333333333554e-04	4.240757877289742243e-13
-1.700000000000000664e-05	-2.600000000000000314e-04	5.501307056059928424e-13
-1.700000000000000664e-05	-2.566666666666666532e-04	7.124145344406505777e-13
-1.700000000000000664e-05	-2.533333333333333834e-04	9.209694291870030073e-13
-1.700000000000000664e-05	-2.500000000000000052e-04	1.188514063459692154e-12
-1.700000000000000664e-05	-2.466666666666666812e-04	1.531127098085030133e-12
-1.700000000000000664e-05	-2.433333333333333572e-04	1.969097126823436576e-12
-1.700000000000000664e-05	-2.400000000000000332e-04	2.527977565589136799e-12
-1.700000000000000664e-05	-2.366666666666666821e-04	3.239893323216181113e-12
-1.700000000000000664e-05	-2.333333333333333581e-04	4.145156163595633726e-12
-1.700000000000000664e-05	-2.300000000000000070e-04	5.294257758781483491e-12
-1.700000000000000664e-05	-2.266666666666666829e-04	6.750323912102255468e-12
-1.700000000000000664e-05	-2.233333333333333589e-04	8.592130732780293707e-12
-1.700000000000000664e-05	-2.200000000000000078e-04	1.091780417304211617e-11
-1.700000000000000664e-05	-2.166666666666666838e-04	1.384934887984716278e-11
-1.700000000000000664e-05	-2.133333333333333598e-04	1.753818144266164491e-11
-1.700000000000000664e-05	-2.100000000000000087e-04	2.217187761697359517e-11
-1.700000000000000664e-05	-2.066666666666666847e-04	2.798238386948791112e-11
-1.700000000000000664e-05	-2.033333333333333607e-04	3.525599165772094347e-11
-1.700000000000000664e-05	-2.000000000000000096e-04	4.434542940719089963e-11
-1.700000000000000664e-05	-1.966666666666666856e-04	5.568449353615479265e-11
-1.700000000000000664e-05	-1.933333333333333616e-04	6.980571764366938382e-11
-1.700000000000000664e-05	-1.900000000000000105e-04	8.736166987763293973e-11
-1.700000000000000664e-05	-1.866666666666666865e-04	1.091505745299460946e-10
-1.700000000000000664e-05	-1.833333333333333624e-04	1.361470773271877521e-10
-1.700000000000000664e-05	-1.800000000000000113e-04	1.695391172561510728e-10
-1.700000000000000664e-05	-1.766666666666666873e-04	2.107720339754976800e-10
-1.700000000000000664e-05	-1.733333333333333633e-04	2.616012321798854108e-10
-1.700000000000000664e-05	-1.700000000000000122e-04	3.241549463777667282e-10
-1.700000000000000664e-05	-1.666666666666666882e-04	4.010089055585316603e-10
-1.700000000000000664e-05	-1.633333333333333642e-04	4.952749918177589526e-10
-1.700000000000000664e-05	-1.600000000000000131e-04	6.107063254230230815e-10
-1.700000000000000664e-05	-1.566666666666666891e-04	7.518215969362675489e-10
-1.700000000000000664e-05	-1.533333333333333380e-04	9.240519115052492615e-10
-1.700000000000000664e-05	-1.500000000000000140e-04	1.133913918784987645e-09
-1.700000000000000664e-05	-1.466666666666666900e-04	1.389213582607790927e-09
-1.700000000000000664e-05	-1.433333333333333660e-04	1.699285607058652570e-09
-1.700000000000000664e-05	-1.400000000000000419e-04	2.075274290895345974e-09
-1.700000000000000664e-05	-1.366666666666666637e-04	2.530462442652563579e-09
-1.700000000000000664e-05	-1.333333333333333397e-04	3.080655968436438832e-09
-1.700000000000000664e-05	-1.300000000000000157e-04	3.744632859607971857e-09
-1.700000000000000664e-05	-1.266666666666666917e-04	4.544666577048535459e-09
-1.700000000000000664e-05	-1.233333333333333677e-04	5.507135274313940342e-09
-1.700000000000000664e-05	-1.200000000000000437e-04	6.663229949216074668e-09
-1.700000000000000664e-05	-1.166666666666666655e-04	8.049776492231120525e-09
-1.700000000000000664e-05	-1.133333333333333415e-04	9.710188746174275152e-09
-1.700000000000000664e-05	-1.100000000000000175e-04	1.169557214722341052e-08
-1.700000000000000664e-05	-1.066666666666666935e-04	1.406600033359253106e-08
-1.700000000000000664e-05	-1.033333333333333695e-04	1.689199034664368758e-08
-1.700000000000000664e-05	-1.000000000000000454e-04	2.025620578516917667e-08
-1.700000000000000664e-05	-9.666666666666666723e-05	2.425542159925061394e-08
-1.700000000000000664e-05	-9.333333333333334323e-05	2.900278923952498659e-08
-1.700000000000000664e-05	-9.000000000000001922e-05	3.463044675269085728e-08
-1.700000000000000664e-05	-8.666666666666669521e-05	4.129252531225273570e-08
-1.700000000000000664e-05	-8.333333333333337121e-05	4.916861181864816529e-08
-1.700000000000000664e-05	-8.000000000000004720e-05	5.846773687893138722e-08
-1.700000000000000664e-05	-7.666666666666666899e-05	6.943296904561193389e-08
-1.700000000000000664e-05	-7.333333333333334498e-05	8.234671012301598095e-08
-1.700000000000000664e-05	-7.000000000000002097e-05	9.753680324071764003e-08
-1.700000000000000664e-05	-6.666666666666669697e-05	1.153835860332275969e-07
-1.700000000000000664e-05	-6.333333333333337296e-05	1.363280466855965239e-07
-1.700000000000000664e-05	-5.999999999999999474e-05	1.608812721723822729e-07
-1.700000000000000664e-05	-5.666666666666667074e-05	1.896354175567371217e-07
-1.700000000000000664e-05	-5.333333333333334673e-05	2.232764751841774903e-07
-1.700000000000000664e-05	-5.000000000000002272e-05	2.625991863428361561e-07
-1.700000000000000664e-05	-4.666666666666669872e-05	3.085245200573823503e-07
-1.700000000000000664e-05	-4.333333333333337471e-05	3.621202505050431000e-07
-1.700000000000000664e-05	-3.999999999999999650e-05	4.246253050171402677e-07
-1.700000000000000664e-05	-3.666666666666667249e-05	4.974787413956248078e-07
-1.700000000000000664e-05	-3.333333333333334848e-05	5.823544643602813517e-07
-1.700000000000000664e-05	-3.000000000000002448e-05	6.812031321911926649e-07
-1.700000000000000664e-05	-2.666666666666670047e-05	7.963031730766689481e-07
-1.700000000000000664e-05	-2.333333333333337646e-05	9.303234789939836862e-07
-1.700000000000000664e-05	-1.999999999999999825e-05	1.086401246743628178e-06
-1.700000000000000664e-05	-1.666666666666667424e-05	1.268239690612129714e-06
-1.700000000000000664e-05	-1.333333333333335024e-05	1.480232086662961634e-06
-1.700000000000000664e-05	-1.000000000000002623e-05	1.727620973826983826e-06
-1.700000000000000664e-05	-6.666666666666702223e-06	2.016704476694309344e-06
-1.700000000000000664e-05	-3.333333333333378216e-06	2.355105710338995581e-06
-1.700000000000000664e-05	0.000000000000000000e+00	2.752125981914142091e-06
-1.700000000000000664e-05	3.333333333333324006e-06	3.219207554162585122e-06
-1.700000000000000664e-05	6.666666666666648013e-06	3.770535982461790527e-06
-1.700000000000000664e-05	9.999999999999972019e-06	4.423813413854689442e-06
-1.700000000000000664e-05	1.333333333333329603e-05	5.201229409254197679e-06
-1.700000000000000664e-05	1.666666666666662003e-05	6.130640107836446857e-06
-1.700000000000000664e-05	1.999999999999999825e-05	7.246934157396535239e-06
-1.700000000000000664e-05	2.333333333333332225e-05	8.593509138387459847e-06
-1.700000000000000664e-05	2.666666666666664626e-05	1.022370179116590441e-05
