zeta1	zeta2	posterior
-4.000000000000000083e-02	4.375000000000001110e-02	7.622754617366181342e-22
-4.000000000000000083e-02	4.583333333333333703e-02	1.456937900809775163e-21
-4.000000000000000083e-02	4.791666666666666297e-02	2.811936556673061090e-21
-4.000000000000000083e-02	4.999999999999998890e-02	5.463903568064638423e-21
-4.000000000000000083e-02	5.208333333333331483e-02	1.065928982496563821e-20
-4.000000000000000083e-02	5.416666666666664076e-02	2.083976696360927918e-20
-4.000000000000000083e-02	5.625000000000002220e-02	4.080207212006672636e-20
-4.000000000000000083e-02	5.833333333333334814e-02	7.999484632066716543e-20
-4.000000000000000083e-02	6.041666666666667407e-02	1.570139756379740274e-19
-4.000000000000000083e-02	6.250000000000000000e-02	3.081981341477976263e-19
-4.000000000000000083e-02	6.458333333333332593e-02	6.035353486217448896e-19
-4.000000000000000083e-02	6.666666666666665186e-02	1.174978155861893369e-18
-4.000000000000000083e-02	6.874999999999997780e-02	2.264811072550334614e-18
-4.000000000000000083e-02	7.083333333333330373e-02	4.305059320043237661e-18
-4.000000000000000083e-02	7.291666666666668517e-02	8.043541183640475886e-18
-4.000000000000000083e-02	7.500000000000001110e-02	1.473930806270653079e-17
-4.000000000000000083e-02	7.708333333333333703e-02	2.646224843071527372e-17
-4.000000000000000083e-02	7.916666666666666297e-02	4.655119717456064713e-17
-4.000000000000000083e-02	8.124999999999998890e-02	8.031139247752347992e-17
-4.000000000000000083e-02	8.333333333333331483e-02	1.360544893069714629e-16
-4.000000000000000083e-02	8.541666666666664076e-02	2.265722400778461180e-16
-4.000000000000000083e-02	8.750000000000002220e-02	3.710365927227481713e-16
-4.000000000000000083e-02	8.958333333333334814e-02	5.970788145667522143e-16
-4.000000000000000083e-02	9.166666666666667407e-02	9.424063244574498041e-16
-4.000000000000000083e-02	9.375000000000000000e-02	1.454865558593895001e-15
-4.000000000000000083e-02	9.583333333333332593e-02	2.189599835848656909e-15
-4.000000000000000083e-02	9.791666666666665186e-02	3.202231703830782374e-15
-4.000000000000000083e-02	9.999999999999997780e-02	4.538095276251090191e-15
-4.000000000000000083e-02	1.020833333333333037e-01	6.219411160982317614e-15
-4.000000000000000083e-02	1.041666666666666852e-01	8.234420128124313768e-15
-4.000000000000000083e-02	1.062500000000000111e-01	1.053405195563201376e-14
-4.000000000000000083e-02	1.083333333333333370e-01	1.304217492776128866e-14
-4.000000000000000083e-02	1.104166666666666630e-01	1.568551090820339708e-14
-4.000000000000000083e-02	1.124999999999999889e-01	1.845157747076352073e-14
-4.000000000000000083e-02	1.145833333333333148e-01	2.149251177399819233e-14
-4.000000000000000083e-02	1.166666666666666408e-01	2.531628782406326695e-14
-4.000000000000000083e-02	1.187500000000000222e-01	3.115283932017923403e-14
-4.000000000000000083e-02	1.208333333333333481e-01	4.165954667050493140e-14
-4.000000000000000083e-02	1.229166666666666741e-01	6.224616985660118798e-14
-4.000000000000000083e-02	1.250000000000000000e-01	1.034570187757712311e-13
-4.000000000000000083e-02	1.270833333333333259e-01	1.850392111875605877e-13
-4.000000000000000083e-02	1.291666666666666519e-01	3.425173440677007367e-13
-4.000000000000000083e-02	1.312499999999999778e-01	6.372216112734493851e-13
-4.000000000000000083e-02	1.333333333333333037e-01	1.170700650424756862e-12
-4.000000000000000083e-02	1.354166666666666852e-01	2.104294380812382700e-12
-4.000000000000000083e-02	1.375000000000000111e-01	3.684651547307912971e-12
-4.000000000000000083e-02	1.395833333333333370e-01	6.277153924712495778e-12
-4.000000000000000083e-02	1.416666666666666630e-01	1.041376298842966776e-11
-4.000000000000000083e-02	1.437499999999999889e-01	1.687355270742669378e-11
