zeta1	zeta2	posterior
-4.000000000000000083e-02	9.791666666666665186e-02	3.184643865753899092e-15
-4.000000000000000083e-02	9.999999999999997780e-02	4.513847694421053595e-15
-4.000000000000000083e-02	1.020833333333333037e-01	6.187100918720847574e-15
-4.000000000000000083e-02	1.041666666666666852e-01	8.192851070702444746e-15
-4.000000000000000083e-02	1.062500000000000111e-01	1.048240827276260054e-14
-4.000000000000000083e-02	1.083333333333333370e-01	1.298011915677715703e-14
-4.000000000000000083e-02	1.104166666666666630e-01	1.561312508607656227e-14
-4.000000000000000083e-02	1.124999999999999889e-01	1.836904806339389352e-14
-4.000000000000000083e-02	1.145833333333333148e-01	2.139940854970289904e-14
-4.000000000000000083e-02	1.166666666666666408e-01	2.521015620781533739e-14
-4.000000000000000083e-02	1.187500000000000222e-01	3.102655309780037209e-14
-4.000000000000000083e-02	1.208333333333333481e-01	4.149638703819473948e-14
-4.000000000000000083e-02	1.229166666666666741e-01	6.201085194978697472e-14
-4.000000000000000083e-02	1.250000000000000000e-01	1.030798577387832150e-13
-4.000000000000000083e-02	1.270833333333333259e-01	1.843893670090656693e-13
-4.000000000000000083e-02	1.291666666666666519e-01	3.413598151570432844e-13
-4.000000000000000083e-02	1.312499999999999778e-01	6.351517703502665069e-13
-4.000000000000000083e-02	1.333333333333333037e-01	1.167050189605845196e-12
-4.000000000000000083e-02	1.354166666666666852e-01	2.098003915685353373e-12
-4.000000000000000083e-02	1.375000000000000111e-01	3.674107128979231843e-12
-4.000000000000000083e-02	1.395833333333333370e-01	6.259984107021790104e-12
-4.000000000000000083e-02	1.416666666666666630e-01	1.038658237402666339e-11
-4.000000000000000083e-02	1.437499999999999889e-01	1.683160416378217829e-11
-4.000000000000000083e-02	1.458333333333333148e-01	2.677501008796638515e-11
-4.000000000000000083e-02	1.479166666666666408e-01	4.211438616971302347e-11
-4.000000000000000083e-02	1.500000000000000222e-01	6.608928309188606042e-11
-4.000000000000000083e-02	1.520833333333333481e-01	1.044490886396287198e-10
-4.000000000000000083e-02	1.541666666666666741e-01	1.674982772676978482e-10
-4.000000000000000083e-02	1.562500000000000000e-01	2.734527689641288593e-10
-4.000000000000000083e-02	1.583333333333333259e-01	4.536252350758124317e-10
