sigma1	sigma2	posterior
3.999999999999999650e-05	-8.500000000000000000e+04	3.023523604900450061e-42
3.999999999999999650e-05	-8.000000000000000000e+04	7.980941331698913354e-42
3.999999999999999650e-05	-7.500000000000000000e+04	2.095251963026974768e-41
3.999999999999999650e-05	-7.000000000000000000e+04	5.470912605795341078e-41
3.999999999999999650e-05	-6.500000000000000000e+04	1.420772954754990121e-40
3.999999999999999650e-05	-6.000000000000000000e+04	3.669703438085584692e-40
3.999999999999999650e-05	-5.500000000000000000e+04	9.427111401678145680e-40
3.999999999999999650e-05	-5.000000000000000000e+04	2.408616698132821735e-39
3.999999999999999650e-05	-4.500000000000000000e+04	6.120658228471097693e-39
3.999999999999999650e-05	-4.000000000000000000e+04	1.546927462297389750e-38
3.999999999999999650e-05	-3.500000000000000000e+04	3.888509394129978506e-38
3.999999999999999650e-05	-3.000000000000000000e+04	9.721599793607740648e-38
3.999999999999999650e-05	-2.500000000000000000e+04	2.417317565737132137e-37
3.999999999999999650e-05	-2.000000000000000000e+04	5.978208536341889201e-37
3.999999999999999650e-05	-1.500000000000000000e+04	1.470448422962662757e-36
3.999999999999999650e-05	-1.000000000000000000e+04	3.597244146910758793e-36
3.999999999999999650e-05	-5.000000000000000000e+03	8.752485832181988008e-36
3.999999999999999650e-05	0.000000000000000000e+00	2.118040701193570422e-35
3.999999999999999650e-05	5.000000000000000000e+03	5.097750425265939042e-35
3.999999999999999650e-05	1.000000000000000000e+04	1.220293283146118932e-34
3.999999999999999650e-05	1.500000000000000000e+04	2.905301813513556914e-34
3.999999999999999650e-05	2.000000000000000000e+04	6.879544318061203416e-34
3.999999999999999650e-05	2.500000000000000000e+04	1.620203154527468414e-33
3.999999999999999650e-05	3.000000000000000000e+04	3.795077570487222627e-33
3.999999999999999650e-05	3.500000000000000000e+04	8.841240900842481633e-33
3.999999999999999650e-05	4.000000000000000000e+04	2.048552857207932010e-32
3.999999999999999650e-05	4.500000000000000000e+04	4.720875066701700221e-32
3.999999999999999650e-05	5.000000000000000000e+04	1.082029804999427435e-31
3.999999999999999650e-05	5.500000000000000000e+04	2.466592026424343212e-31
3.999999999999999650e-05	6.000000000000000000e+04	5.592381699885775944e-31
3.999999999999999650e-05	6.500000000000000000e+04	1.261065578829100005e-30
3.999999999999999650e-05	7.000000000000000000e+04	2.828263837047276303e-30
3.999999999999999650e-05	7.500000000000000000e+04	6.308753411624042193e-30
3.999999999999999650e-05	8.000000000000000000e+04	1.399614933924631778e-29
3.999999999999999650e-05	8.500000000000000000e+04	3.088267891163836730e-29
3.999999999999999650e-05	9.000000000000000000e+04	6.777394213735621993e-29
3.999999999999999650e-05	9.500000000000000000e+04	1.479285199645379449e-28
3.999999999999999650e-05	1.000000000000000000e+05	3.211311687054755779e-28
3.999999999999999650e-05	1.050000000000000000e+05	6.933529867590898637e-28
3.999999999999999650e-05	1.100000000000000000e+05	1.488907455934922128e-27
3.999999999999999650e-05	1.150000000000000000e+05	3.179965452965167803e-27
3.999999999999999650e-05	1.200000000000000000e+05	6.754893126249182186e-27
3.999999999999999650e-05	1.250000000000000000e+05	1.427105058520981440e-26
3.999999999999999650e-05	1.300000000000000000e+05	2.998712238216994828e-26
3.999999999999999650e-05	1.350000000000000000e+05	6.266932568873629752e-26
3.999999999999999650e-05	1.400000000000000000e+05	1.302616678821665418e-25
3.999999999999999650e-05	1.450000000000000000e+05	2.692896306116356305e-25
3.999999999999999650e-05	1.500000000000000000e+05	5.536865956394473762e-25
3.999999999999999650e-05	1.550000000000000000e+05	1.132269403690694936e-24
3.999999999999999650e-05	1.600000000000000000e+05	2.302909743650283186e-24
3.999999999999999650e-05	1.650000000000000000e+05	4.658492984667255366e-24
3.999999999999999650e-05	1.700000000000000000e+05	9.372498022017469377e-24
3.999999999999999650e-05	1.750000000000000000e+05	1.875455018014669727e-23
3.999999999999999650e-05	1.800000000000000000e+05	3.732495821124143805e-23
3.999999999999999650e-05	1.850000000000000000e+05	7.388110651618963789e-23
3.999999999999999650e-05	1.900000000000000000e+05	1.454483622437619255e-22
3.999999999999999650e-05	1.950000000000000000e+05	2.847906080018490499e-22
3.999999999999999650e-05	2.000000000000000000e+05	5.546051182952122254e-22
6.000000000000004895e-05	-2.000000000000000000e+05	7.244727334554806284e-49
6.000000000000004895e-05	-1.950000000000000000e+05	2.078611440138695372e-48
6.000000000000004895e-05	-1.900000000000000000e+05	5.931519530079700708e-48
6.000000000000004895e-05	-1.850000000000000000e+05	1.683449137040378531e-47
6.000000000000004895e-05	-1.800000000000000000e+05	4.751988895766359676e-47
6.000000000000004895e-05	-1.750000000000000000e+05	1.334111777272775621e-46
6.000000000000004895e-05	-1.700000000000000000e+05	3.725206929112977756e-46
6.000000000000004895e-05	-1.650000000000000000e+05	1.034546389228269336e-45
6.000000000000004895e-05	-1.600000000000000000e+05	2.857530796479571251e-45
6.000000000000004895e-05	-1.550000000000000000e+05	7.850065005290859553e-45
6.000000000000004895e-05	-1.500000000000000000e+05	2.144850219551918363e-44
6.000000000000004895e-05	-1.450000000000000000e+05	5.828570708555088056e-44
6.000000000000004895e-05	-1.400000000000000000e+05	1.575319149493162650e-43
6.000000000000004895e-05	-1.350000000000000000e+05	4.234639247379745783e-43
6.000000000000004895e-05	-1.300000000000000000e+05	1.132154422788877527e-42
6.000000000000004895e-05	-1.250000000000000000e+05	3.010483836262736597e-42
6.000000000000004895e-05	-1.200000000000000000e+05	7.961745941708632511e-42
6.000000000000004895e-05	-1.150000000000000000e+05	2.094217159334517128e-41
6.000000000000004895e-05	-1.100000000000000000e+05	5.478687072780324963e-41
6.000000000000004895e-05	-1.050000000000000000e+05	1.425517851555827758e-40
6.000000000000004895e-05	-1.000000000000000000e+05	3.689013192011534878e-40
6.000000000000004895e-05	-9.500000000000000000e+04	9.494872546678108538e-40
6.000000000000004895e-05	-9.000000000000000000e+04	2.430577389953518311e-39
6.000000000000004895e-05	-8.500000000000000000e+04	6.188297029252454823e-39
6.000000000000004895e-05	-8.000000000000000000e+04	1.567018889156940583e-38
6.000000000000004895e-05	-7.500000000000000000e+04	3.946559867243272096e-38
6.000000000000004895e-05	-7.000000000000000000e+04	9.885634334317798127e-38
6.000000000000004895e-05	-6.500000000000000000e+04	2.462814897523623214e-37
6.000000000000004895e-05	-6.000000000000000000e+04	6.102395977115485422e-37
6.000000000000004895e-05	-5.500000000000000000e+04	1.503870295665766896e-36
6.000000000000004895e-05	-5.000000000000000000e+04	3.686054571627286949e-36
6.000000000000004895e-05	-4.500000000000000000e+04	8.985753963192668094e-36
6.000000000000004895e-05	-4.000000000000000000e+04	2.178656031220863980e-35
6.000000000000004895e-05	-3.500000000000000000e+04	5.253687028201086916e-35
6.000000000000004895e-05	-3.000000000000000000e+04	1.260030650073918626e-34
6.000000000000004895e-05	-2.500000000000000000e+04	3.005656904722855424e-34
6.000000000000004895e-05	-2.000000000000000000e+04	7.130813575779525780e-34
6.000000000000004895e-05	-1.500000000000000000e+04	1.682597130479446873e-33
6.000000000000004895e-05	-1.000000000000000000e+04	3.948776817774300056e-33
6.000000000000004895e-05	-5.000000000000000000e+03	9.216932691649802152e-33
6.000000000000004895e-05	0.000000000000000000e+00	2.139693792271611311e-32
6.000000000000004895e-05	5.000000000000000000e+03	4.940355720365883022e-32
6.000000000000004895e-05	1.000000000000000000e+04	1.134504433951497772e-31
6.000000000000004895e-05	1.500000000000000000e+04	2.591167916873925592e-31
6.000000000000004895e-05	2.000000000000000000e+04	5.886081904521447157e-31
6.000000000000004895e-05	2.500000000000000000e+04	1.329837046727460146e-30
6.000000000000004895e-05	3.000000000000000000e+04	2.988215657115373097e-30
6.000000000000004895e-05	3.500000000000000000e+04	6.678313920787195989e-30
6.000000000000004895e-05	4.000000000000000000e+04	1.484441562239064676e-29
6.000000000000004895e-05	4.500000000000000000e+04	3.281714261774897997e-29
6.000000000000004895e-05	5.000000000000000000e+04	7.215722228055353965e-29
6.000000000000004895e-05	5.500000000000000000e+04	1.577975412056970659e-28
6.000000000000004895e-05	6.000000000000000000e+04	3.432116650134494733e-28
6.000000000000004895e-05	6.500000000000000000e+04	7.424466152628508520e-28
6.000000000000004895e-05	7.000000000000000000e+04	1.597385751802561183e-27
6.000000000000004895e-05	7.500000000000000000e+04	3.418186574622673159e-27
6.000000000000004895e-05	8.000000000000000000e+04	7.274834287559908857e-27
6.000000000000004895e-05	8.500000000000000000e+04	1.539897553766410507e-26
6.000000000000004895e-05	9.000000000000000000e+04	3.241917332228094544e-26
6.000000000000004895e-05	9.500000000000000000e+04	6.788181200475609271e-26
6.000000000000004895e-05	1.000000000000000000e+05	1.413664330688376898e-25
6.000000000000004895e-05	1.050000000000000000e+05	2.928063943827349466e-25
6.000000000000004895e-05	1.100000000000000000e+05	6.031928660032430833e-25
6.000000000000004895e-05	1.150000000000000000e+05	1.235871221489204075e-24
6.000000000000004895e-05	1.200000000000000000e+05	2.518440097542129971e-24
6.000000000000004895e-05	1.250000000000000000e+05	5.104243854478237957e-24
6.000000000000004895e-05	1.300000000000000000e+05	1.028898625044549564e-23
6.000000000000004895e-05	1.350000000000000000e+05	2.062790593366647746e-23
6.000000000000004895e-05	1.400000000000000000e+05	4.113192932274549957e-23
6.000000000000004895e-05	1.450000000000000000e+05	8.157261833405508357e-23
6.000000000000004895e-05	1.500000000000000000e+05	1.608981710470259678e-22
6.000000000000004895e-05	1.550000000000000000e+05	3.156452043695430003e-22
6.000000000000004895e-05	1.600000000000000000e+05	6.158694570379185871e-22
6.000000000000004895e-05	1.650000000000000000e+05	1.195142033188580299e-21
6.000000000000004895e-05	1.700000000000000000e+05	2.306703413068710140e-21
6.000000000000004895e-05	1.750000000000000000e+05	4.427977228166011045e-21
6.000000000000004895e-05	1.800000000000000000e+05	8.453963772367673949e-21
6.000000000000004895e-05	1.850000000000000000e+05	1.605302083043253174e-20
6.000000000000004895e-05	1.900000000000000000e+05	3.031758048679741345e-20
6.000000000000004895e-05	1.950000000000000000e+05	5.694737267700256589e-20
6.000000000000004895e-05	2.000000000000000000e+05	1.063883880010651879e-19
7.999999999999999299e-05	-2.000000000000000000e+05	2.745393849642492931e-45
7.999999999999999299e-05	-1.950000000000000000e+05	7.556457612146677735e-45
7.999999999999999299e-05	-1.900000000000000000e+05	2.068584317206440087e-44
7.999999999999999299e-05	-1.850000000000000000e+05	5.632090026188630489e-44
7.999999999999999299e-05	-1.800000000000000000e+05	1.525131642699933026e-43
7.999999999999999299e-05	-1.750000000000000000e+05	4.107584045812166730e-43
7.999999999999999299e-05	-1.700000000000000000e+05	1.100289499083690766e-42
7.999999999999999299e-05	-1.650000000000000000e+05	2.931358000300995958e-42
7.999999999999999299e-05	-1.600000000000000000e+05	7.767336802787404285e-42
7.999999999999999299e-05	-1.550000000000000000e+05	2.046995068510777798e-41
7.999999999999999299e-05	-1.500000000000000000e+05	5.365409065737741197e-41
7.999999999999999299e-05	-1.450000000000000000e+05	1.398718323424203946e-40
7.999999999999999299e-05	-1.400000000000000000e+05	3.626595120447207674e-40
7.999999999999999299e-05	-1.350000000000000000e+05	9.352102640919322689e-40
7.999999999999999299e-05	-1.300000000000000000e+05	2.398616625329570348e-39
7.999999999999999299e-05	-1.250000000000000000e+05	6.118624446540136269e-39
7.999999999999999299e-05	-1.200000000000000000e+05	1.552344612489150145e-38
7.999999999999999299e-05	-1.150000000000000000e+05	3.917092822609687835e-38
7.999999999999999299e-05	-1.100000000000000000e+05	9.830621395379374000e-38
7.999999999999999299e-05	-1.050000000000000000e+05	2.453801689353572811e-37
7.999999999999999299e-05	-1.000000000000000000e+05	6.091711606871194099e-37
7.999999999999999299e-05	-9.500000000000000000e+04	1.504113439316696470e-36
7.999999999999999299e-05	-9.000000000000000000e+04	3.693713712700110829e-36
7.999999999999999299e-05	-8.500000000000000000e+04	9.021676599483859231e-36
7.999999999999999299e-05	-8.000000000000000000e+04	2.191556447242122501e-35
7.999999999999999299e-05	-7.500000000000000000e+04	5.294920582026081544e-35
7.999999999999999299e-05	-7.000000000000000000e+04	1.272353014489038201e-34
7.999999999999999299e-05	-6.500000000000000000e+04	3.040865271961203717e-34
7.999999999999999299e-05	-6.000000000000000000e+04	7.228165995445484423e-34
7.999999999999999299e-05	-5.500000000000000000e+04	1.708836215898322055e-33
7.999999999999999299e-05	-5.000000000000000000e+04	4.018038971045409222e-33
7.999999999999999299e-05	-4.500000000000000000e+04	9.396567393274018227e-33
7.999999999999999299e-05	-4.000000000000000000e+04	2.185574949707485597e-32
7.999999999999999299e-05	-3.500000000000000000e+04	5.055959178321000508e-32
7.999999999999999299e-05	-3.000000000000000000e+04	1.163276075995886080e-31
7.999999999999999299e-05	-2.500000000000000000e+04	2.661971596769386629e-31
7.999999999999999299e-05	-2.000000000000000000e+04	6.058504310109802418e-31
7.999999999999999299e-05	-1.500000000000000000e+04	1.371414725076111192e-30
7.999999999999999299e-05	-1.000000000000000000e+04	3.087547007851383992e-30
7.999999999999999299e-05	-5.000000000000000000e+03	6.913528090627644561e-30
7.999999999999999299e-05	0.000000000000000000e+00	1.539668654537163336e-29
7.999999999999999299e-05	5.000000000000000000e+03	3.410328291384643728e-29
7.999999999999999299e-05	1.000000000000000000e+04	7.512880666747804598e-29
7.999999999999999299e-05	1.500000000000000000e+04	1.646107435026010125e-28
7.999999999999999299e-05	2.000000000000000000e+04	3.587164108187512762e-28
7.999999999999999299e-05	2.500000000000000000e+04	7.774736836411046855e-28
7.999999999999999299e-05	3.000000000000000000e+04	1.675951833788358823e-27
7.999999999999999299e-05	3.500000000000000000e+04	3.593178161394866609e-27
7.999999999999999299e-05	4.000000000000000000e+04	7.661915411487497790e-27
7.999999999999999299e-05	4.500000000000000000e+04	1.624940030626310931e-26
7.999999999999999299e-05	5.000000000000000000e+04	3.427509803072221335e-26
7.999999999999999299e-05	5.500000000000000000e+04	7.190539172648810061e-26
7.999999999999999299e-05	6.000000000000000000e+04	1.500325845346461298e-25
7.999999999999999299e-05	6.500000000000000000e+04	3.113516043885475889e-25
7.999999999999999299e-05	7.000000000000000000e+04	6.426255793013349579e-25
7.999999999999999299e-05	7.500000000000000000e+04	1.319186784401202154e-24
7.999999999999999299e-05	8.000000000000000000e+04	2.693369628774803857e-24
7.999999999999999299e-05	8.500000000000000000e+04	5.469240339872721924e-24
7.999999999999999299e-05	9.000000000000000000e+04	1.104585763112394089e-23
7.999999999999999299e-05	9.500000000000000000e+04	2.218774967320062336e-23
7.999999999999999299e-05	1.000000000000000000e+05	4.432701193403484135e-23
7.999999999999999299e-05	1.050000000000000000e+05	8.807751215354237690e-23
7.999999999999999299e-05	1.100000000000000000e+05	1.740616133188508196e-22
7.999999999999999299e-05	1.150000000000000000e+05	3.421230642590281240e-22
7.999999999999999299e-05	1.200000000000000000e+05	6.688105034492263834e-22
7.999999999999999299e-05	1.250000000000000000e+05	1.300364784862934699e-21
7.999999999999999299e-05	1.300000000000000000e+05	2.514598764898030917e-21
7.999999999999999299e-05	1.350000000000000000e+05	4.836303857495247334e-21
7.999999999999999299e-05	1.400000000000000000e+05	9.251237777111604262e-21
7.999999999999999299e-05	1.450000000000000000e+05	1.760060072280328186e-20
7.999999999999999299e-05	1.500000000000000000e+05	3.330400947884147018e-20
7.999999999999999299e-05	1.550000000000000000e+05	6.267681732069301717e-20
7.999999999999999299e-05	1.600000000000000000e+05	1.173164012025455532e-19
7.999999999999999299e-05	1.650000000000000000e+05	2.183996369575172680e-19
7.999999999999999299e-05	1.700000000000000000e+05	4.043770272530909467e-19
7.999999999999999299e-05	1.750000000000000000e+05	7.446675368457748005e-19
7.999999999999999299e-05	1.800000000000000000e+05	1.363891274496747825e-18
7.999999999999999299e-05	1.850000000000000000e+05	2.484496924863525282e-18
7.999999999999999299e-05	1.900000000000000000e+05	4.501306226325836370e-18
7.999999999999999299e-05	1.950000000000000000e+05	8.111105272723525933e-18
7.999999999999999299e-05	2.000000000000000000e+05	1.453660200275146279e-17
1.000000000000000454e-04	-2.000000000000000000e+05	7.410467113276320814e-42
1.000000000000000454e-04	-1.950000000000000000e+05	1.956687651090309838e-41
1.000000000000000454e-04	-1.900000000000000000e+05	5.138528943888244963e-41
1.000000000000000454e-04	-1.850000000000000000e+05	1.342138990613007707e-40
1.000000000000000454e-04	-1.800000000000000000e+05	3.486563365395213403e-40
1.000000000000000454e-04	-1.750000000000000000e+05	9.008220641521615530e-40
1.000000000000000454e-04	-1.700000000000000000e+05	2.314844649122850504e-39
1.000000000000000454e-04	-1.650000000000000000e+05	5.916243893452668925e-39
1.000000000000000454e-04	-1.600000000000000000e+05	1.503874761877449379e-38
1.000000000000000454e-04	-1.550000000000000000e+05	3.802057284845259490e-38
1.000000000000000454e-04	-1.500000000000000000e+05	9.560201018527891869e-38
1.000000000000000454e-04	-1.450000000000000000e+05	2.390874474132724635e-37
1.000000000000000454e-04	-1.400000000000000000e+05	5.946862673143983250e-37
1.000000000000000454e-04	-1.350000000000000000e+05	1.471161758350017619e-36
1.000000000000000454e-04	-1.300000000000000000e+05	3.619714586558866658e-36
1.000000000000000454e-04	-1.250000000000000000e+05	8.857876312352632053e-36
1.000000000000000454e-04	-1.200000000000000000e+05	2.155888414255297641e-35
1.000000000000000454e-04	-1.150000000000000000e+05	5.218723994179914192e-35
1.000000000000000454e-04	-1.100000000000000000e+05	1.256445808542511859e-34
1.000000000000000454e-04	-1.050000000000000000e+05	3.008600880214142938e-34
1.000000000000000454e-04	-1.000000000000000000e+05	7.165174600110502008e-34
1.000000000000000454e-04	-9.500000000000000000e+04	1.697189593977310072e-33
1.000000000000000454e-04	-9.000000000000000000e+04	3.998299531527779614e-33
1.000000000000000454e-04	-8.500000000000000000e+04	9.368319097346457418e-33
1.000000000000000454e-04	-8.000000000000000000e+04	2.183179310555821153e-32
1.000000000000000454e-04	-7.500000000000000000e+04	5.060093271274170437e-32
1.000000000000000454e-04	-7.000000000000000000e+04	1.166457770196304939e-31
1.000000000000000454e-04	-6.500000000000000000e+04	2.674366366944686142e-31
1.000000000000000454e-04	-6.000000000000000000e+04	6.098375562769424862e-31
1.000000000000000454e-04	-5.500000000000000000e+04	1.383084818083151159e-30
1.000000000000000454e-04	-5.000000000000000000e+04	3.119786288653155547e-30
1.000000000000000454e-04	-4.500000000000000000e+04	6.999100974503252172e-30
1.000000000000000454e-04	-4.000000000000000000e+04	1.561712391159972607e-29
1.000000000000000454e-04	-3.500000000000000000e+04	3.465781956748940941e-29
1.000000000000000454e-04	-3.000000000000000000e+04	7.649671749909036701e-29
1.000000000000000454e-04	-2.500000000000000000e+04	1.679290172213506350e-28
1.000000000000000454e-04	-2.000000000000000000e+04	3.666486379801033296e-28
1.000000000000000454e-04	-1.500000000000000000e+04	7.961882954541401001e-28
1.000000000000000454e-04	-1.000000000000000000e+04	1.719581977710325212e-27
1.000000000000000454e-04	-5.000000000000000000e+03	3.693782878341197275e-27
1.000000000000000454e-04	0.000000000000000000e+00	7.891530259325727642e-27
1.000000000000000454e-04	5.000000000000000000e+03	1.676843267327368105e-26
1.000000000000000454e-04	1.000000000000000000e+04	3.543766513370411411e-26
1.000000000000000454e-04	1.500000000000000000e+04	7.448676475285879256e-26
1.000000000000000454e-04	2.000000000000000000e+04	1.557164543827151366e-25
1.000000000000000454e-04	2.500000000000000000e+04	3.237660332075142449e-25
1.000000000000000454e-04	3.000000000000000000e+04	6.695290809990700433e-25
1.000000000000000454e-04	3.500000000000000000e+04	1.377047716995794101e-24
1.000000000000000454e-04	4.000000000000000000e+04	2.816890187010698211e-24
1.000000000000000454e-04	4.500000000000000000e+04	5.731024002237809353e-24
1.000000000000000454e-04	5.000000000000000000e+04	1.159674001588385884e-23
1.000000000000000454e-04	5.500000000000000000e+04	2.333893302216671399e-23
1.000000000000000454e-04	6.000000000000000000e+04	4.671619445753471003e-23
1.000000000000000454e-04	6.500000000000000000e+04	9.300264510509811995e-23
1.000000000000000454e-04	7.000000000000000000e+04	1.841469485705320391e-22
1.000000000000000454e-04	7.500000000000000000e+04	3.626395240091167403e-22
1.000000000000000454e-04	8.000000000000000000e+04	7.102759806783402750e-22
1.000000000000000454e-04	8.500000000000000000e+04	1.383631701721555123e-21
1.000000000000000454e-04	9.000000000000000000e+04	2.680743506605243347e-21
1.000000000000000454e-04	9.500000000000000000e+04	5.165726450889130810e-21
1.000000000000000454e-04	1.000000000000000000e+05	9.900313100298269825e-21
1.000000000000000454e-04	1.050000000000000000e+05	1.887156153893912519e-20
1.000000000000000454e-04	1.100000000000000000e+05	3.577734664628720878e-20
1.000000000000000454e-04	1.150000000000000000e+05	6.746053844844716845e-20
1.000000000000000454e-04	1.200000000000000000e+05	1.265123318919687834e-19
1.000000000000000454e-04	1.250000000000000000e+05	2.359702765177867025e-19
1.000000000000000454e-04	1.300000000000000000e+05	4.377469463892705340e-19
1.000000000000000454e-04	1.350000000000000000e+05	8.076632685299346321e-19
1.000000000000000454e-04	1.400000000000000000e+05	1.482104828848969750e-18
1.000000000000000454e-04	1.450000000000000000e+05	2.705010127743961485e-18
1.000000000000000454e-04	1.500000000000000000e+05	4.910212096038713607e-18
1.000000000000000454e-04	1.550000000000000000e+05	8.864882657568374306e-18
1.000000000000000454e-04	1.600000000000000000e+05	1.591794918378388622e-17
1.000000000000000454e-04	1.650000000000000000e+05	2.842775865319890022e-17
1.000000000000000454e-04	1.700000000000000000e+05	5.049396894197667431e-17
1.000000000000000454e-04	1.750000000000000000e+05	8.920265497232956005e-17
1.000000000000000454e-04	1.800000000000000000e+05	1.567319135018381498e-16
1.000000000000000454e-04	1.850000000000000000e+05	2.738914493182630379e-16
1.000000000000000454e-04	1.900000000000000000e+05	4.760372038572605802e-16
1.000000000000000454e-04	1.950000000000000000e+05	8.228955242161612175e-16
1.000000000000000454e-04	2.000000000000000000e+05	1.414783179788204361e-15
1.199999999999999895e-04	-2.000000000000000000e+05	1.424770217825323356e-38
1.199999999999999895e-04	-1.950000000000000000e+05	3.608968355486491341e-38
1.199999999999999895e-04	-1.900000000000000000e+05	9.092068578309963055e-38
1.199999999999999895e-04	-1.850000000000000000e+05	2.278157337583396023e-37
1.199999999999999895e-04	-1.800000000000000000e+05	5.677355765874899876e-37
1.199999999999999895e-04	-1.750000000000000000e+05	1.407180758021941193e-36
1.199999999999999895e-04	-1.700000000000000000e+05	3.468926109622983205e-36
1.199999999999999895e-04	-1.650000000000000000e+05	8.505142484272667623e-36
1.199999999999999895e-04	-1.600000000000000000e+05	2.074003673068090067e-35
1.199999999999999895e-04	-1.550000000000000000e+05	5.030125629863195802e-35
1.199999999999999895e-04	-1.500000000000000000e+05	1.213359586540887217e-34
1.199999999999999895e-04	-1.450000000000000000e+05	2.910995960382320935e-34
1.199999999999999895e-04	-1.400000000000000000e+05	6.946004540879334354e-34
1.199999999999999895e-04	-1.350000000000000000e+05	1.648427709057386407e-33
1.199999999999999895e-04	-1.300000000000000000e+05	3.890864731651475739e-33
1.199999999999999895e-04	-1.250000000000000000e+05	9.134057518305449364e-33
1.199999999999999895e-04	-1.200000000000000000e+05	2.132665457383759863e-32
1.199999999999999895e-04	-1.150000000000000000e+05	4.952484336043116236e-32
1.199999999999999895e-04	-1.100000000000000000e+05	1.143838919653009053e-31
1.199999999999999895e-04	-1.050000000000000000e+05	2.627531986400846870e-31
1.199999999999999895e-04	-1.000000000000000000e+05	6.003057964608457159e-31
1.199999999999999895e-04	-9.500000000000000000e+04	1.364075614765923959e-30
1.199999999999999895e-04	-9.000000000000000000e+04	3.082802742907575809e-30
1.199999999999999895e-04	-8.500000000000000000e+04	6.929380528192562211e-30
1.199999999999999895e-04	-8.000000000000000000e+04	1.549117889038142455e-29
1.199999999999999895e-04	-7.500000000000000000e+04	3.444418475350436330e-29
1.199999999999999895e-04	-7.000000000000000000e+04	7.617083809792143927e-29
1.199999999999999895e-04	-6.500000000000000000e+04	1.675339936622215240e-28
1.199999999999999895e-04	-6.000000000000000000e+04	3.664869642509636164e-28
1.199999999999999895e-04	-5.500000000000000000e+04	7.973619458675469370e-28
1.199999999999999895e-04	-5.000000000000000000e+04	1.725416161695486955e-27
1.199999999999999895e-04	-4.500000000000000000e+04	3.713415975208412654e-27
1.199999999999999895e-04	-4.000000000000000000e+04	7.948674708741402178e-27
1.199999999999999895e-04	-3.500000000000000000e+04	1.692221584818524434e-26
1.199999999999999895e-04	-3.000000000000000000e+04	3.583118072498493422e-26
1.199999999999999895e-04	-2.500000000000000000e+04	7.545819140847541724e-26
1.199999999999999895e-04	-2.000000000000000000e+04	1.580494712224807295e-25
1.199999999999999895e-04	-1.500000000000000000e+04	3.292464384300377073e-25
1.199999999999999895e-04	-1.000000000000000000e+04	6.821666873915006489e-25
1.199999999999999895e-04	-5.000000000000000000e+03	1.405728054622181488e-24
1.199999999999999895e-04	0.000000000000000000e+00	2.881067943520506555e-24
1.199999999999999895e-04	5.000000000000000000e+03	5.872825156250639137e-24
1.199999999999999895e-04	1.000000000000000000e+04	1.190644268265466765e-23
1.199999999999999895e-04	1.500000000000000000e+04	2.400813160155304719e-23
1.199999999999999895e-04	2.000000000000000000e+04	4.814775961241463286e-23
1.199999999999999895e-04	2.500000000000000000e+04	9.603624861005826193e-23
1.199999999999999895e-04	3.000000000000000000e+04	1.905178509462658876e-22
1.199999999999999895e-04	3.500000000000000000e+04	3.759045166309174189e-22
1.199999999999999895e-04	4.000000000000000000e+04	7.376677500217871759e-22
1.199999999999999895e-04	4.500000000000000000e+04	1.439744516865195632e-21
1.199999999999999895e-04	5.000000000000000000e+04	2.794804620629467702e-21
1.199999999999999895e-04	5.500000000000000000e+04	5.395837413178716994e-21
1.199999999999999895e-04	6.000000000000000000e+04	1.036114235603393751e-20
1.199999999999999895e-04	6.500000000000000000e+04	1.978781354464362681e-20
1.199999999999999895e-04	7.000000000000000000e+04	3.758628143934799620e-20
1.199999999999999895e-04	7.500000000000000000e+04	7.100718508721158053e-20
1.199999999999999895e-04	8.000000000000000000e+04	1.334186723206873764e-19
1.199999999999999895e-04	8.500000000000000000e+04	2.493287248388331863e-19
1.199999999999999895e-04	9.000000000000000000e+04	4.634142671985352896e-19
1.199999999999999895e-04	9.500000000000000000e+04	8.566587751797261009e-19
1.199999999999999895e-04	1.000000000000000000e+05	1.575025968398609538e-18
1.199999999999999895e-04	1.050000000000000000e+05	2.880109187132143752e-18
1.199999999999999895e-04	1.100000000000000000e+05	5.238073276054593736e-18
1.199999999999999895e-04	1.150000000000000000e+05	9.474920390428778292e-18
1.199999999999999895e-04	1.200000000000000000e+05	1.704593990165260162e-17
1.199999999999999895e-04	1.250000000000000000e+05	3.050055340830255229e-17
1.199999999999999895e-04	1.300000000000000000e+05	5.427950380208161467e-17
1.199999999999999895e-04	1.350000000000000000e+05	9.607389577096526521e-17
1.199999999999999895e-04	1.400000000000000000e+05	1.691283131785817816e-16
1.199999999999999895e-04	1.450000000000000000e+05	2.961205970656951023e-16
1.199999999999999895e-04	1.500000000000000000e+05	5.156586395326713349e-16
1.199999999999999895e-04	1.550000000000000000e+05	8.930943948760570151e-16
1.199999999999999895e-04	1.600000000000000000e+05	1.538416085129248720e-15
1.199999999999999895e-04	1.650000000000000000e+05	2.635673703580717564e-15
1.199999999999999895e-04	1.700000000000000000e+05	4.491080692939153219e-15
1.199999999999999895e-04	1.750000000000000000e+05	7.611170591493862024e-15
1.199999999999999895e-04	1.800000000000000000e+05	1.282901866397947569e-14
1.199999999999999895e-04	1.850000000000000000e+05	2.150684974802698200e-14
1.199999999999999895e-04	1.900000000000000000e+05	3.585927858567994234e-14
1.199999999999999895e-04	1.950000000000000000e+05	5.946585650910119173e-14
1.199999999999999895e-04	2.000000000000000000e+05	9.807881094010161765e-14
1.400000000000000419e-04	-2.000000000000000000e+05	1.951202702769120782e-35
