sigma1	sigma2	posterior
-1.000000000000000590e-05	-5.333333333333334673e-05	1.483479515101119748e-05
-1.000000000000000590e-05	-5.000000000000002272e-05	1.608185785632497493e-05
-1.000000000000000590e-05	-4.666666666666669872e-05	1.743953024916401818e-05
-1.000000000000000590e-05	-4.333333333333337471e-05	1.891843106334239753e-05
-1.000000000000000590e-05	-3.999999999999999650e-05	2.053001200006344728e-05
-1.000000000000000590e-05	-3.666666666666667249e-05	2.228648424019867962e-05
-1.000000000000000590e-05	-3.333333333333334848e-05	2.420068344735757835e-05
-1.000000000000000590e-05	-3.000000000000002448e-05	2.628585866974622763e-05
-1.000000000000000590e-05	-2.666666666666670047e-05	2.855537091257079576e-05
-1.000000000000000590e-05	-2.333333333333337646e-05	3.102228895670485214e-05
-1.000000000000000590e-05	-1.999999999999999825e-05	3.369887358527642537e-05
-1.000000000000000590e-05	-1.666666666666667424e-05	3.659594699910416606e-05
-1.000000000000000590e-05	-1.333333333333335024e-05	3.972215194908119642e-05
-1.000000000000000590e-05	-1.000000000000002623e-05	4.308311486002311147e-05
-1.000000000000000590e-05	-6.666666666666702223e-06	4.668053855876643779e-05
-1.000000000000000590e-05	-3.333333333333378216e-06	5.051126243111907010e-05
-1.000000000000000590e-05	0.000000000000000000e+00	5.456633989217774303e-05
-1.000000000000000590e-05	3.333333333333324006e-06	5.883019367959388537e-05
-1.000000000000000590e-05	6.666666666666648013e-06	6.327991722962255153e-05
-1.000000000000000590e-05	9.999999999999972019e-06	6.788479382297728454e-05
-1.000000000000000590e-05	1.333333333333329603e-05	7.260610302067261582e-05
-1.000000000000000590e-05	1.666666666666662003e-05	7.739727525728342869e-05
-1.000000000000000590e-05	1.999999999999999825e-05	8.220443999782178833e-05
-1.000000000000000590e-05	2.333333333333332225e-05	8.696739098822060983e-05
-1.000000000000000590e-05	2.666666666666664626e-05	9.162096502042631479e-05
-1.000000000000000590e-05	2.999999999999997027e-05	9.609680023685644430e-05
-1.000000000000000590e-05	3.333333333333329427e-05	1.003254088893885336e-04
-1.000000000000000590e-05	3.666666666666667249e-05	1.042384706075911456e-04
-1.000000000000000590e-05	3.999999999999999650e-05	1.077712286486198084e-04
-1.000000000000000590e-05	4.333333333333332050e-05	1.108648560269720728e-04
-1.000000000000000590e-05	4.666666666666664451e-05	1.134686529275874496e-04
-1.000000000000000590e-05	4.999999999999996851e-05	1.155419425042145500e-04
-1.000000000000000590e-05	5.333333333333329252e-05	1.170555490211723119e-04
-1.000000000000000590e-05	5.666666666666667074e-05	1.179927690776727940e-04
-1.000000000000000590e-05	5.999999999999999474e-05	1.183497810369544596e-04
-1.000000000000000590e-05	6.333333333333331875e-05	1.181354766086115923e-04
-1.000000000000000590e-05	6.666666666666664276e-05	1.173707381728264357e-04
-1.000000000000000590e-05	6.999999999999996676e-05	1.160872222186283472e-04
-1.000000000000000590e-05	7.333333333333329077e-05	1.143257399097352071e-04
-1.000000000000000590e-05	7.666666666666666899e-05	1.121343477604702356e-04
-1.000000000000000590e-05	7.999999999999999299e-05	1.095662731839387011e-04
-1.000000000000000590e-05	8.333333333333331700e-05	1.066778008804741032e-04
-1.000000000000000590e-05	8.666666666666664100e-05	1.035262373826932120e-04
-1.000000000000000590e-05	8.999999999999996501e-05	1.001680542150917196e-04
-1.000000000000000590e-05	9.333333333333334323e-05	9.665728737736035893e-05
-1.000000000000000590e-05	9.666666666666661302e-05	9.304424487805981801e-05
-1.000000000000000590e-05	9.999999999999999124e-05	8.937454749308706883e-05
-1.000000000000000590e-05	1.033333333333332610e-04	8.568850317880440592e-05
-1.000000000000000590e-05	1.066666666666666393e-04	8.202079450147015181e-05
-1.000000000000000590e-05	1.100000000000000175e-04	7.840044228329376462e-05
-1.000000000000000590e-05	1.133333333333332873e-04	7.485099796980765286e-05
-1.000000000000000590e-05	1.166666666666666655e-04	7.139091193204259473e-05
-1.000000000000000590e-05	1.199999999999999353e-04	6.803402446500588733e-05
-1.000000000000000590e-05	1.233333333333333135e-04	6.479012971632823600e-05
-1.000000000000000590e-05	1.266666666666666917e-04	6.166556907656878651e-05
-1.000000000000000590e-05	1.299999999999999615e-04	5.866381855549853341e-05
-1.000000000000000590e-05	1.333333333333333397e-04	5.578604332013563670e-05
-1.000000000000000590e-05	1.366666666666666095e-04	5.303160102316715579e-05
-1.000000000000000590e-05	1.399999999999999877e-04	5.039848317248295435e-05
-1.000000000000000590e-05	1.433333333333333660e-04	4.788369018584341587e-05
-1.000000000000000590e-05	1.466666666666666357e-04	4.548354075579358232e-05
-1.000000000000000590e-05	1.500000000000000140e-04	4.319391971169023355e-05
-1.000000000000000590e-05	1.533333333333332838e-04	4.101047082959567057e-05
-1.000000000000000590e-05	1.566666666666666620e-04	3.892874220840526067e-05
-1.000000000000000590e-05	1.599999999999999318e-04	3.694429214029472717e-05
-1.000000000000000590e-05	1.633333333333333100e-04	3.505276309606095928e-05
-1.000000000000000590e-05	1.666666666666666882e-04	3.324993074000483575e-05
-1.000000000000000590e-05	1.699999999999999580e-04	3.153173396734333049e-05
-1.000000000000000590e-05	1.733333333333333362e-04	2.989429096056430907e-05
-1.000000000000000590e-05	1.766666666666666060e-04	2.833390528915064472e-05
-1.000000000000000590e-05	1.799999999999999842e-04	2.684706519264642923e-05
-1.000000000000000590e-05	1.833333333333333624e-04	2.543043842342743041e-05
-1.000000000000000590e-05	1.866666666666666322e-04	2.408086439396063788e-05
-1.000000000000000590e-05	1.900000000000000105e-04	2.279534486998412366e-05
-1.000000000000000590e-05	1.933333333333332803e-04	2.157103406304709865e-05
-1.000000000000000590e-05	1.966666666666666585e-04	2.040522868596885203e-05
-1.000000000000000590e-05	1.999999999999999283e-04	1.929535832464417784e-05
-1.000000000000000590e-05	2.033333333333333065e-04	1.823897633185319765e-05
-1.000000000000000590e-05	2.066666666666666847e-04	1.723375134809941814e-05
-1.000000000000000590e-05	2.099999999999999545e-04	1.627745948836639258e-05
-1.000000000000000590e-05	2.133333333333333327e-04	1.536797719206452732e-05
-1.000000000000000590e-05	2.166666666666666025e-04	1.450327470871723855e-05
-1.000000000000000590e-05	2.199999999999999807e-04	1.368141017850746026e-05
-1.000000000000000590e-05	2.233333333333333589e-04	1.290052426068167253e-05
-1.000000000000000590e-05	2.266666666666666287e-04	1.215883526121839332e-05
-1.000000000000000590e-05	2.300000000000000070e-04	1.145463471226256000e-05
-1.000000000000000590e-05	2.333333333333332768e-04	1.078628335839296775e-05
-1.000000000000000590e-05	2.366666666666666550e-04	1.015220750806508484e-05
-1.000000000000000590e-05	2.399999999999999248e-04	9.550895712096739648e-06
-1.000000000000000590e-05	2.433333333333333030e-04	8.980895734566394674e-06
-1.000000000000000590e-05	2.466666666666666812e-04	8.440811784834564738e-06
-1.000000000000000590e-05	2.499999999999999510e-04	7.929301982503883205e-06
-1.000000000000000590e-05	2.533333333333333292e-04	7.445076029981703835e-06
-1.000000000000000590e-05	2.566666666666665990e-04	6.986893069898483555e-06
-1.000000000000000590e-05	2.599999999999999772e-04	6.553559706978284488e-06
-1.000000000000000590e-05	2.633333333333333554e-04	6.143928176075085540e-06
-1.000000000000000590e-05	2.666666666666666252e-04	5.756894639997582494e-06
-1.000000000000000590e-05	2.700000000000000035e-04	5.391397602468971801e-06
-1.000000000000000590e-05	2.733333333333332732e-04	5.046416423123846006e-06
-1.000000000000000590e-05	2.766666666666666515e-04	4.720969922849184559e-06
-1.000000000000000590e-05	2.800000000000000297e-04	4.414115069047287456e-06
-1.000000000000000590e-05	2.833333333333332995e-04	4.124945731546848779e-06
-1.000000000000000590e-05	2.866666666666666777e-04	3.852591500928299245e-06
-1.000000000000000590e-05	2.899999999999999475e-04	3.596216561970574202e-06
-1.000000000000000590e-05	2.933333333333333257e-04	3.355018615777855701e-06
-1.000000000000000590e-05	2.966666666666665955e-04	3.128227844916259430e-06
-1.000000000000000590e-05	2.999999999999999737e-04	2.915105916587150657e-06
-1.000000000000000590e-05	3.033333333333333519e-04	2.714945019494660444e-06
-1.000000000000000590e-05	3.066666666666666217e-04	2.527066930633715340e-06
-1.000000000000000590e-05	3.099999999999999999e-04	2.350822108738478210e-06
-1.000000000000000590e-05	3.133333333333332697e-04	2.185588811593137415e-06
-1.000000000000000590e-05	3.166666666666666480e-04	2.030772234821956083e-06
-1.000000000000000590e-05	3.200000000000000262e-04	1.885803670147847044e-06
-1.000000000000000590e-05	3.233333333333332960e-04	1.750139681440845955e-06
-1.000000000000000590e-05	3.266666666666666742e-04	1.623261297174089714e-06
-1.000000000000000590e-05	3.299999999999999440e-04	1.504673218167439369e-06
-1.000000000000000590e-05	3.333333333333333222e-04	1.393903039730489704e-06
-1.000000000000000590e-05	3.366666666666665920e-04	1.290500487520414225e-06
-1.000000000000000590e-05	3.399999999999999702e-04	1.194036666607339716e-06
-1.000000000000000590e-05	3.433333333333333484e-04	1.104103323393831599e-06
-1.000000000000000590e-05	3.466666666666666182e-04	1.020312120166682660e-06
-1.000000000000000590e-05	3.499999999999999964e-04	9.422939221711830710e-07
-1.000000000000000590e-05	3.533333333333332662e-04	8.696980971916543246e-07
-1.000000000000000590e-05	3.566666666666666445e-04	8.021918276990021031e-07
-1.000000000000000590e-05	3.600000000000000227e-04	7.394594356881854645e-07
-1.000000000000000590e-05	3.633333333333332925e-04	6.812017203767665324e-07
-1.000000000000000590e-05	3.666666666666666707e-04	6.271353089719602114e-07
-1.000000000000000590e-05	3.699999999999999405e-04	5.769920207387754686e-07
-1.000000000000000590e-05	3.733333333333333187e-04	5.305182446171901844e-07
-1.000000000000000590e-05	3.766666666666666969e-04	4.874743306431517404e-07
-1.000000000000000590e-05	3.799999999999999667e-04	4.476339954272321740e-07
-1.000000000000000590e-05	3.833333333333333449e-04	4.107837419373415828e-07
-1.000000000000000590e-05	3.866666666666666147e-04	3.767222938186808032e-07
-1.000000000000000590e-05	3.899999999999999929e-04	3.452600444659913743e-07
-1.000000000000000590e-05	3.933333333333332627e-04	3.162185210410748944e-07
-1.000000000000000590e-05	3.966666666666666410e-04	2.894298636029780300e-07
-1.000000000000000590e-05	4.000000000000000192e-04	2.647363194901171537e-07
-9.500000000000007299e-06	-4.000000000000000192e-04	5.204971701678707417e-10
-9.500000000000007299e-06	-3.966666666666666952e-04	5.937236566665122394e-10
-9.500000000000007299e-06	-3.933333333333333712e-04	6.767693464888407393e-10
-9.500000000000007299e-06	-3.900000000000000471e-04	7.708818877601144000e-10
-9.500000000000007299e-06	-3.866666666666666689e-04	8.774580062459553689e-10
-9.500000000000007299e-06	-3.833333333333333449e-04	9.980600858359404872e-10
-9.500000000000007299e-06	-3.800000000000000209e-04	1.134434440952123255e-09
-9.500000000000007299e-06	-3.766666666666666969e-04	1.288531435879639557e-09
-9.500000000000007299e-06	-3.733333333333333729e-04	1.462527618313538233e-09
-9.500000000000007299e-06	-3.699999999999999947e-04	1.658850047501758554e-09
-9.500000000000007299e-06	-3.666666666666666707e-04	1.880203011272956256e-09
-9.500000000000007299e-06	-3.633333333333333467e-04	2.129597341004932118e-09
-9.500000000000007299e-06	-3.600000000000000227e-04	2.410382549249563230e-09
-9.500000000000007299e-06	-3.566666666666666987e-04	2.726282031319524267e-09
-9.500000000000007299e-06	-3.533333333333333747e-04	3.081431589696677448e-09
-9.500000000000007299e-06	-3.499999999999999964e-04	3.480421558678322321e-09
-9.500000000000007299e-06	-3.466666666666666724e-04	3.928342826273125440e-09
-9.500000000000007299e-06	-3.433333333333333484e-04	4.430837071031206314e-09
-9.500000000000007299e-06	-3.400000000000000244e-04	4.994151553281290911e-09
-9.500000000000007299e-06	-3.366666666666667004e-04	5.625198823192631880e-09
-9.500000000000007299e-06	-3.333333333333333764e-04	6.331621732221308907e-09
-9.500000000000007299e-06	-3.299999999999999982e-04	7.121864159883368749e-09
-9.500000000000007299e-06	-3.266666666666666742e-04	8.005247894466504974e-09
-9.500000000000007299e-06	-3.233333333333333502e-04	8.992056134296375681e-09
-9.500000000000007299e-06	-3.200000000000000262e-04	1.009362410556480980e-08
-9.500000000000007299e-06	-3.166666666666667022e-04	1.132243732356290563e-08
-9.500000000000007299e-06	-3.133333333333333240e-04	1.269223805650314446e-08
-9.500000000000007299e-06	-3.099999999999999999e-04	1.421814058503135996e-08
-9.500000000000007299e-06	-3.066666666666666759e-04	1.591675588609837893e-08
-9.500000000000007299e-06	-3.033333333333333519e-04	1.780632640716787627e-08
-9.500000000000007299e-06	-3.000000000000000279e-04	1.990687163588345193e-08
-9.500000000000007299e-06	-2.966666666666667039e-04	2.224034521141235960e-08
-9.500000000000007299e-06	-2.933333333333333799e-04	2.483080436685847240e-08
-9.500000000000007299e-06	-2.900000000000000017e-04	2.770459253753972240e-08
-9.500000000000007299e-06	-2.866666666666666777e-04	3.089053601772654617e-08
-9.500000000000007299e-06	-2.833333333333333537e-04	3.442015559884009076e-08
-9.500000000000007299e-06	-2.800000000000000297e-04	3.832789417533449340e-08
-9.500000000000007299e-06	-2.766666666666667057e-04	4.265136136081345862e-08
-9.500000000000007299e-06	-2.733333333333333275e-04	4.743159621665702647e-08
-9.500000000000007299e-06	-2.700000000000000577e-04	5.271334925892401480e-08
-9.500000000000007299e-06	-2.666666666666666794e-04	5.854538497696648693e-08
-9.500000000000007299e-06	-2.633333333333333554e-04	6.498080616951522377e-08
-9.500000000000007299e-06	-2.600000000000000314e-04	7.207740148154904632e-08
-9.500000000000007299e-06	-2.566666666666666532e-04	7.989801760866371519e-08
-9.500000000000007299e-06	-2.533333333333333834e-04	8.851095772567986746e-08
-9.500000000000007299e-06	-2.500000000000000052e-04	9.799040779372582870e-08
-9.500000000000007299e-06	-2.466666666666666812e-04	1.084168925059862245e-07
-9.500000000000007299e-06	-2.433333333333333572e-04	1.198777627479084601e-07
-9.500000000000007299e-06	-2.400000000000000332e-04	1.324677165741789064e-07
-9.500000000000007299e-06	-2.366666666666666821e-04	1.462893558438106598e-07
-9.500000000000007299e-06	-2.333333333333333581e-04	1.614537808079448189e-07
-9.500000000000007299e-06	-2.300000000000000070e-04	1.780812251145246387e-07
-9.500000000000007299e-06	-2.266666666666666829e-04	1.963017338821843818e-07
-9.500000000000007299e-06	-2.233333333333333589e-04	2.162558877052373436e-07
-9.500000000000007299e-06	-2.200000000000000078e-04	2.380955756856455994e-07
-9.500000000000007299e-06	-2.166666666666666838e-04	2.619848208499416404e-07
-9.500000000000007299e-06	-2.133333333333333598e-04	2.881006616034089682e-07
-9.500000000000007299e-06	-2.100000000000000087e-04	3.166340932052163580e-07
-9.500000000000007299e-06	-2.066666666666666847e-04	3.477910736222400851e-07
-9.500000000000007299e-06	-2.033333333333333607e-04	3.817935985424304315e-07
-9.500000000000007299e-06	-2.000000000000000096e-04	4.188808508082725764e-07
-9.500000000000007299e-06	-1.966666666666666856e-04	4.593104300758612497e-07
-9.500000000000007299e-06	-1.933333333333333616e-04	5.033596691254519778e-07
-9.500000000000007299e-06	-1.900000000000000105e-04	5.513270439568364434e-07
-9.500000000000007299e-06	-1.866666666666666865e-04	6.035336856113036038e-07
-9.500000000000007299e-06	-1.833333333333333624e-04	6.603250025873197408e-07
-9.500000000000007299e-06	-1.800000000000000113e-04	7.220724237782838966e-07
-9.500000000000007299e-06	-1.766666666666666873e-04	7.891752730799116114e-07
-9.500000000000007299e-06	-1.733333333333333633e-04	8.620627882180714712e-07
-9.500000000000007299e-06	-1.700000000000000122e-04	9.411962979659996757e-07
-9.500000000000007299e-06	-1.666666666666666882e-04	1.027071573789268675e-06
-9.500000000000007299e-06	-1.633333333333333642e-04	1.120221374120905181e-06
-9.500000000000007299e-06	-1.600000000000000131e-04	1.221218201979147546e-06
-9.500000000000007299e-06	-1.566666666666666891e-04	1.330677299558024615e-06
-9.500000000000007299e-06	-1.533333333333333380e-04	1.449259906819702025e-06
-9.500000000000007299e-06	-1.500000000000000140e-04	1.577676815085574485e-06
-9.500000000000007299e-06	-1.466666666666666900e-04	1.716692251266355825e-06
-9.500000000000007299e-06	-1.433333333333333660e-04	1.867128133817139217e-06
-9.500000000000007299e-06	-1.400000000000000419e-04	2.029868747904781601e-06
-9.500000000000007299e-06	-1.366666666666666637e-04	2.205865894815448862e-06
-9.500000000000007299e-06	-1.333333333333333397e-04	2.396144579529116337e-06
-9.500000000000007299e-06	-1.300000000000000157e-04	2.601809310905208349e-06
-9.500000000000007299e-06	-1.266666666666666917e-04	2.824051101363374338e-06
-9.500000000000007299e-06	-1.233333333333333677e-04	3.064155267655270055e-06
-9.500000000000007299e-06	-1.200000000000000437e-04	3.323510151695878334e-06
-9.500000000000007299e-06	-1.166666666666666655e-04	3.603616900869970178e-06
-9.500000000000007299e-06	-1.133333333333333415e-04	3.906100471155397808e-06
-9.500000000000007299e-06	-1.100000000000000175e-04	4.232722044146758691e-06
-9.500000000000007299e-06	-1.066666666666666935e-04	4.585393080788638135e-06
-9.500000000000007299e-06	-1.033333333333333695e-04	4.966191270181837516e-06
-9.500000000000007299e-06	-1.000000000000000454e-04	5.377378670493657882e-06
-9.500000000000007299e-06	-9.666666666666666723e-05	5.821422379179337884e-06
-9.500000000000007299e-06	-9.333333333333334323e-05	6.301018108454702047e-06
-9.500000000000007299e-06	-9.000000000000001922e-05	6.819117074366349756e-06
-9.500000000000007299e-06	-8.666666666666669521e-05	7.378956626345213351e-06
-9.500000000000007299e-06	-8.333333333333337121e-05	7.984095037782316270e-06
-9.500000000000007299e-06	-8.000000000000004720e-05	8.638450831568794067e-06
-9.500000000000007299e-06	-7.666666666666666899e-05	9.346346907228305655e-06
-9.500000000000007299e-06	-7.333333333333334498e-05	1.011255954219951644e-05
-9.500000000000007299e-06	-7.000000000000002097e-05	1.094237202751095643e-05
-9.500000000000007299e-06	-6.666666666666669697e-05	1.184163223166161656e-05
-9.500000000000007299e-06	-6.333333333333337296e-05	1.281681272817400963e-05
-9.500000000000007299e-06	-5.999999999999999474e-05	1.387507123651073608e-05
-9.500000000000007299e-06	-5.666666666666667074e-05	1.502430798598532626e-05
-9.500000000000007299e-06	-5.333333333333334673e-05	1.627321520837023684e-05
-9.500000000000007299e-06	-5.000000000000002272e-05	1.763131231544268055e-05
-9.500000000000007299e-06	-4.666666666666669872e-05	1.910895848091449708e-05
-9.500000000000007299e-06	-4.333333333333337471e-05	2.071733243199210878e-05
-9.500000000000007299e-06	-3.999999999999999650e-05	2.246836743558049246e-05
-9.500000000000007299e-06	-3.666666666666667249e-05	2.437462797554625906e-05
-9.500000000000007299e-06	-3.333333333333334848e-05	2.644911376132271278e-05
-9.500000000000007299e-06	-3.000000000000002448e-05	2.870497683427361034e-05
-9.500000000000007299e-06	-2.666666666666670047e-05	3.115513901770314710e-05
-9.500000000000007299e-06	-2.333333333333337646e-05	3.381180013930204959e-05
-9.500000000000007299e-06	-1.999999999999999825e-05	3.668583261472340877e-05
-9.500000000000007299e-06	-1.666666666666667424e-05	3.978606525008390884e-05
-9.500000000000007299e-06	-1.333333333333335024e-05	4.311846842348900576e-05
-9.500000000000007299e-06	-1.000000000000002623e-05	4.668526379834406079e-05
-9.500000000000007299e-06	-6.666666666666702223e-06	5.048399375642651117e-05
-9.500000000000007299e-06	-3.333333333333378216e-06	5.450659785858744837e-05
-9.500000000000007299e-06	0.000000000000000000e+00	5.873855461643436786e-05
-9.500000000000007299e-06	3.333333333333324006e-06	6.315815527797202008e-05
-9.500000000000007299e-06	6.666666666666648013e-06	6.773598073846799096e-05
-9.500000000000007299e-06	9.999999999999972019e-06	7.243465176355444067e-05
-9.500000000000007299e-06	1.333333333333329603e-05	7.720891546769935172e-05
-9.500000000000007299e-06	1.666666666666662003e-05	8.200611696961808753e-05
-9.500000000000007299e-06	1.999999999999999825e-05	8.676708457668501557e-05
-9.500000000000007299e-06	2.333333333333332225e-05	9.142743074168959436e-05
-9.500000000000007299e-06	2.666666666666664626e-05	9.591924117292300971e-05
-9.500000000000007299e-06	2.999999999999997027e-05	1.001730933146201009e-04
-9.500000000000007299e-06	3.333333333333329427e-05	1.041203158501085045e-04
-9.500000000000007299e-06	3.666666666666667249e-05	1.076953759579149918e-04
-9.500000000000007299e-06	3.999999999999999650e-05	1.108382635974219645e-04
-9.500000000000007299e-06	4.333333333333332050e-05	1.134967343585741121e-04
-9.500000000000007299e-06	4.666666666666664451e-05	1.156282757226870033e-04
-9.500000000000007299e-06	4.999999999999996851e-05	1.172016761727467054e-04
-9.500000000000007299e-06	5.333333333333329252e-05	1.181981014845072896e-04
-9.500000000000007299e-06	5.666666666666667074e-05	1.186116156186909325e-04
-9.500000000000007299e-06	5.999999999999999474e-05	1.184491219094052498e-04
-9.500000000000007299e-06	6.333333333333331875e-05	1.177297401351927686e-04
-9.500000000000007299e-06	6.666666666666664276e-05	1.164836728583912127e-04
-9.500000000000007299e-06	6.999999999999996676e-05	1.147506467124565334e-04
-9.500000000000007299e-06	7.333333333333329077e-05	1.125780383752700352e-04
-9.500000000000007299e-06	7.666666666666666899e-05	1.100188090297225715e-04
-9.500000000000007299e-06	7.999999999999999299e-05	1.071293745442437070e-04
-9.500000000000007299e-06	8.333333333333331700e-05	1.039675318931442775e-04
-9.500000000000007299e-06	8.666666666666664100e-05	1.005905469527829349e-04
-9.500000000000007299e-06	8.999999999999996501e-05	9.705348696259978147e-05
-9.500000000000007299e-06	9.333333333333334323e-05	9.340785525437263464e-05
-9.500000000000007299e-06	9.666666666666661302e-05	8.970055903275210866e-05
-9.500000000000007299e-06	9.999999999999999124e-05	8.597321551119089546e-05
-9.500000000000007299e-06	1.033333333333332610e-04	8.226177957615439409e-05
-9.500000000000007299e-06	1.066666666666666393e-04	7.859645875385938118e-05
-9.500000000000007299e-06	1.100000000000000175e-04	7.500186929625544453e-05
-9.500000000000007299e-06	1.133333333333332873e-04	7.149738075297939425e-05
-9.500000000000007299e-06	1.166666666666666655e-04	6.809759498259629492e-05
-9.500000000000007299e-06	1.199999999999999353e-04	6.481290832019949368e-05
-9.500000000000007299e-06	1.233333333333333135e-04	6.165011147787072482e-05
-9.500000000000007299e-06	1.266666666666666917e-04	5.861298956486311055e-05
-9.500000000000007299e-06	1.299999999999999615e-04	5.570289330051022615e-05
-9.500000000000007299e-06	1.333333333333333397e-04	5.291926114499991783e-05
-9.500000000000007299e-06	1.366666666666666095e-04	5.026008000169435261e-05
-9.500000000000007299e-06	1.399999999999999877e-04	4.772227889710233391e-05
-9.500000000000007299e-06	1.433333333333333660e-04	4.530205539141340118e-05
-9.500000000000007299e-06	1.466666666666666357e-04	4.299513837178380932e-05
-9.500000000000007299e-06	1.500000000000000140e-04	4.079699343131366608e-05
-9.500000000000007299e-06	1.533333333333332838e-04	3.870297842928611487e-05
-9.500000000000007299e-06	1.566666666666666620e-04	3.670845729929660334e-05
-9.500000000000007299e-06	1.599999999999999318e-04	3.480887996703054021e-05
-9.500000000000007299e-06	1.633333333333333100e-04	3.299983558659907898e-05
-9.500000000000007299e-06	1.666666666666666882e-04	3.127708539729683106e-05
-9.500000000000007299e-06	1.699999999999999580e-04	2.963658049338555034e-05
-9.500000000000007299e-06	1.733333333333333362e-04	2.807446879764225224e-05
-9.500000000000007299e-06	1.766666666666666060e-04	2.658709460617234417e-05
-9.500000000000007299e-06	1.799999999999999842e-04	2.517099326694000158e-05
-9.500000000000007299e-06	1.833333333333333624e-04	2.382288288310849652e-05
-9.500000000000007299e-06	1.866666666666666322e-04	2.253965439337347928e-05
-9.500000000000007299e-06	1.900000000000000105e-04	2.131836096342278194e-05
-9.500000000000007299e-06	1.933333333333332803e-04	2.015620730850044238e-05
-9.500000000000007299e-06	1.966666666666666585e-04	1.905053933809273332e-05
-9.500000000000007299e-06	1.999999999999999283e-04	1.799883435193600712e-05
-9.500000000000007299e-06	2.033333333333333065e-04	1.699869190580097653e-05
-9.500000000000007299e-06	2.066666666666666847e-04	1.604782539239097485e-05
-9.500000000000007299e-06	2.099999999999999545e-04	1.514405433644489382e-05
-9.500000000000007299e-06	2.133333333333333327e-04	1.428529737551591480e-05
-9.500000000000007299e-06	2.166666666666666025e-04	1.346956588278567925e-05
-9.500000000000007299e-06	2.199999999999999807e-04	1.269495818128534701e-05
-9.500000000000007299e-06	2.233333333333333589e-04	1.195965429698084493e-05
-9.500000000000007299e-06	2.266666666666666287e-04	1.126191119927441092e-05
-9.500000000000007299e-06	2.300000000000000070e-04	1.060005848023390021e-05
-9.500000000000007299e-06	2.333333333333332768e-04	9.972494427428414048e-06
-9.500000000000007299e-06	2.366666666666666550e-04	9.377682449101921129e-06
-9.500000000000007299e-06	2.399999999999999248e-04	8.814147814256947485e-06
-9.500000000000007299e-06	2.433333333333333030e-04	8.280474673878452459e-06
-9.500000000000007299e-06	2.466666666666666812e-04	7.775303332930429831e-06
-9.500000000000007299e-06	2.499999999999999510e-04	7.297327745870700480e-06
-9.500000000000007299e-06	2.533333333333333292e-04	6.845293211256014400e-06
-9.500000000000007299e-06	2.566666666666665990e-04	6.417994243562117936e-06
-9.500000000000007299e-06	2.599999999999999772e-04	6.014272602642316615e-06
-9.500000000000007299e-06	2.633333333333333554e-04	5.633015463318770664e-06
-9.500000000000007299e-06	2.666666666666666252e-04	5.273153709462681875e-06
-9.500000000000007299e-06	2.700000000000000035e-04	4.933660338597243563e-06
-9.500000000000007299e-06	2.733333333333332732e-04	4.613548964568186435e-06
-9.500000000000007299e-06	2.766666666666666515e-04	4.311872407188633099e-06
-9.500000000000007299e-06	2.800000000000000297e-04	4.027721358994533749e-06
-9.500000000000007299e-06	2.833333333333332995e-04	3.760223120355521776e-06
-9.500000000000007299e-06	2.866666666666666777e-04	3.508540395187874078e-06
-9.500000000000007299e-06	2.899999999999999475e-04	3.271870140420531596e-06
-9.500000000000007299e-06	2.933333333333333257e-04	3.049442463181292959e-06
-9.500000000000007299e-06	2.966666666666665955e-04	2.840519560407606196e-06
-9.500000000000007299e-06	2.999999999999999737e-04	2.644394696250555170e-06
-9.500000000000007299e-06	3.033333333333333519e-04	2.460391213239969070e-06
-9.500000000000007299e-06	3.066666666666666217e-04	2.287861573717170080e-06
-9.500000000000007299e-06	3.099999999999999999e-04	2.126186428526428405e-06
-9.500000000000007299e-06	3.133333333333332697e-04	1.974773710390506176e-06
-9.500000000000007299e-06	3.166666666666666480e-04	1.833057749784028960e-06
-9.500000000000007299e-06	3.200000000000000262e-04	1.700498411465431178e-06
-9.500000000000007299e-06	3.233333333333332960e-04	1.576580250136233821e-06
-9.500000000000007299e-06	3.266666666666666742e-04	1.460811683969700874e-06
-9.500000000000007299e-06	3.299999999999999440e-04	1.352724184991788167e-06
-9.500000000000007299e-06	3.333333333333333222e-04	1.251871485508478153e-06
-9.500000000000007299e-06	3.366666666666665920e-04	1.157828799958073590e-06
-9.500000000000007299e-06	3.399999999999999702e-04	1.070192061726343287e-06
-9.500000000000007299e-06	3.433333333333333484e-04	9.885771745995188502e-07
-9.500000000000007299e-06	3.466666666666666182e-04	9.126192786463016007e-07
-9.500000000000007299e-06	3.499999999999999964e-04	8.419720304177007653e-07
-9.500000000000007299e-06	3.533333333333332662e-04	7.763068974340567544e-07
-9.500000000000007299e-06	3.566666666666666445e-04	7.153124669936691366e-07
-9.500000000000007299e-06	3.600000000000000227e-04	6.586937693888306774e-07
-9.500000000000007299e-06	3.633333333333332925e-04	6.061716156537374508e-07
-9.500000000000007299e-06	3.666666666666666707e-04	5.574819499964602685e-07
-9.500000000000007299e-06	3.699999999999999405e-04	5.123752170848952008e-07
-9.500000000000007299e-06	3.733333333333333187e-04	4.706157443655297443e-07
-9.500000000000007299e-06	3.766666666666666969e-04	4.319811395952673161e-07
-9.500000000000007299e-06	3.799999999999999667e-04	3.962617037610997206e-07
-9.500000000000007299e-06	3.833333333333333449e-04	3.632598595513773177e-07
-9.500000000000007299e-06	3.866666666666666147e-04	3.327895955264586814e-07
