sigma1	sigma2	posterior
-3.650000000000000629e-05	-3.800000000000000209e-04	4.883562256950971547e-27
-3.650000000000000629e-05	-3.766666666666666969e-04	7.506348877508493991e-27
-3.650000000000000629e-05	-3.733333333333333729e-04	1.151663817795669544e-26
-3.650000000000000629e-05	-3.699999999999999947e-04	1.763713111327810267e-26
-3.650000000000000629e-05	-3.666666666666666707e-04	2.696098131458119714e-26
-3.650000000000000629e-05	-3.633333333333333467e-04	4.113857750378385641e-26
-3.650000000000000629e-05	-3.600000000000000227e-04	6.265690879803836169e-26
-3.650000000000000629e-05	-3.566666666666666987e-04	9.525660076108931341e-26
-3.650000000000000629e-05	-3.533333333333333747e-04	1.445532697622950392e-25
-3.650000000000000629e-05	-3.499999999999999964e-04	2.189615181175714295e-25
-3.650000000000000629e-05	-3.466666666666666724e-04	3.310663354820946505e-25
-3.650000000000000629e-05	-3.433333333333333484e-04	4.996546324993681475e-25
-3.650000000000000629e-05	-3.400000000000000244e-04	7.527188813981337008e-25
-3.650000000000000629e-05	-3.366666666666667004e-04	1.131889490018219515e-24
-3.650000000000000629e-05	-3.333333333333333764e-04	1.698962939531685300e-24
-3.650000000000000629e-05	-3.299999999999999982e-04	2.545498147481700822e-24
-3.650000000000000629e-05	-3.266666666666666742e-04	3.806896007964073548e-24
-3.650000000000000629e-05	-3.233333333333333502e-04	5.683016829935450469e-24
-3.650000000000000629e-05	-3.200000000000000262e-04	8.468313544417379055e-24
-3.650000000000000629e-05	-3.166666666666667022e-04	1.259578793372850950e-23
-3.650000000000000629e-05	-3.133333333333333240e-04	1.870098767591968355e-23
-3.650000000000000629e-05	-3.099999999999999999e-04	2.771500224957819417e-23
-3.650000000000000629e-05	-3.066666666666666759e-04	4.099933815079155327e-23
-3.650000000000000629e-05	-3.033333333333333519e-04	6.054115715123855627e-23
-3.650000000000000629e-05	-3.000000000000000279e-04	8.923534970450931376e-23
-3.650000000000000629e-05	-2.966666666666667039e-04	1.312912814536508336e-22
-3.650000000000000629e-05	-2.933333333333333799e-04	1.928181895909675459e-22
-3.650000000000000629e-05	-2.900000000000000017e-04	2.826660758396557829e-22
-3.650000000000000629e-05	-2.866666666666666777e-04	4.136312863546305973e-22
-3.650000000000000629e-05	-2.833333333333333537e-04	6.041816180677108052e-22
-3.650000000000000629e-05	-2.800000000000000297e-04	8.809200900141458340e-22
-3.650000000000000629e-05	-2.766666666666667057e-04	1.282096903855864313e-21
-3.650000000000000629e-05	-2.733333333333333275e-04	1.862605917756620865e-21
-3.650000000000000629e-05	-2.700000000000000577e-04	2.701079483871121251e-21
-3.650000000000000629e-05	-2.666666666666666794e-04	3.909943543764197692e-21
-3.650000000000000629e-05	-2.633333333333333554e-04	5.649640750526640314e-21
-3.650000000000000629e-05	-2.600000000000000314e-04	8.148710703004349247e-21
-3.650000000000000629e-05	-2.566666666666666532e-04	1.173208482258753992e-20
-3.650000000000000629e-05	-2.533333333333333834e-04	1.686087985434154189e-20
-3.650000000000000629e-05	-2.500000000000000052e-04	2.418825542322382578e-20
-3.650000000000000629e-05	-2.466666666666666812e-04	3.463766996888891062e-20
-3.650000000000000629e-05	-2.433333333333333572e-04	4.951230619953201103e-20
-3.650000000000000629e-05	-2.400000000000000332e-04	7.064778736279984407e-20
-3.650000000000000629e-05	-2.366666666666666821e-04	1.006249021421212883e-19
-3.650000000000000629e-05	-2.333333333333333581e-04	1.430653497684850492e-19
-3.650000000000000629e-05	-2.300000000000000070e-04	2.030421172714574818e-19
-3.650000000000000629e-05	-2.266666666666666829e-04	2.876478291976893829e-19
-3.650000000000000629e-05	-2.233333333333333589e-04	4.067803719434934451e-19
-3.650000000000000629e-05	-2.200000000000000078e-04	5.742267741569635917e-19
-3.650000000000000629e-05	-2.166666666666666838e-04	8.091557098209973284e-19
-3.650000000000000629e-05	-2.133333333333333598e-04	1.138168739970744352e-18
-3.650000000000000629e-05	-2.100000000000000087e-04	1.598114069063389142e-18
-3.650000000000000629e-05	-2.066666666666666847e-04	2.239938884257033133e-18
-3.650000000000000629e-05	-2.033333333333333607e-04	3.133953542525173752e-18
-3.650000000000000629e-05	-2.000000000000000096e-04	4.377011286371191035e-18
-3.650000000000000629e-05	-1.966666666666666856e-04	6.102281802823257432e-18
-3.650000000000000629e-05	-1.933333333333333616e-04	8.492530311052146733e-18
-3.650000000000000629e-05	-1.900000000000000105e-04	1.179812509541273165e-17
-3.650000000000000629e-05	-1.866666666666666865e-04	1.636141062970300485e-17
-3.650000000000000629e-05	-1.833333333333333624e-04	2.264963363457275388e-17
-3.650000000000000629e-05	-1.800000000000000113e-04	3.129933872469814955e-17
-3.650000000000000629e-05	-1.766666666666666873e-04	4.317611509312820665e-17
-3.650000000000000629e-05	-1.733333333333333633e-04	5.945484939617833844e-17
-3.650000000000000629e-05	-1.700000000000000122e-04	8.172731816410006430e-17
-3.650000000000000629e-05	-1.666666666666666882e-04	1.121461596319858211e-16
-3.650000000000000629e-05	-1.633333333333333642e-04	1.536171603914048634e-16
-3.650000000000000629e-05	-1.600000000000000131e-04	2.100555841508487846e-16
-3.650000000000000629e-05	-1.566666666666666891e-04	2.867272256666727444e-16
-3.650000000000000629e-05	-1.533333333333333380e-04	3.907013367908977385e-16
-3.650000000000000629e-05	-1.500000000000000140e-04	5.314509855935921023e-16
-3.650000000000000629e-05	-1.466666666666666900e-04	7.216473400508630765e-16
-3.650000000000000629e-05	-1.433333333333333660e-04	9.782085390964438865e-16
-3.650000000000000629e-05	-1.400000000000000419e-04	1.323682150084109782e-15
-3.650000000000000629e-05	-1.366666666666666637e-04	1.788063889710976943e-15
-3.650000000000000629e-05	-1.333333333333333397e-04	2.411185800618679948e-15
-3.650000000000000629e-05	-1.300000000000000157e-04	3.245846324558348283e-15
-3.650000000000000629e-05	-1.266666666666666917e-04	4.361905094987912293e-15
-3.650000000000000629e-05	-1.233333333333333677e-04	5.851629818016366678e-15
-3.650000000000000629e-05	-1.200000000000000437e-04	7.836665140512788465e-15
-3.650000000000000629e-05	-1.166666666666666655e-04	1.047709872251315783e-14
-3.650000000000000629e-05	-1.133333333333333415e-04	1.398323386889662254e-14
-3.650000000000000629e-05	-1.100000000000000175e-04	1.863084858845889599e-14
-3.650000000000000629e-05	-1.066666666666666935e-04	2.478093728435682949e-14
-3.650000000000000629e-05	-1.033333333333333695e-04	3.290520522806465496e-14
-3.650000000000000629e-05	-1.000000000000000454e-04	4.361893221395854442e-14
-3.650000000000000629e-05	-9.666666666666666723e-05	5.772325858920912059e-14
-3.650000000000000629e-05	-9.333333333333334323e-05	7.625949685745950238e-14
-3.650000000000000629e-05	-9.000000000000001922e-05	1.005787633249396711e-13
-3.650000000000000629e-05	-8.666666666666669521e-05	1.324310914895544145e-13
-3.650000000000000629e-05	-8.333333333333337121e-05	1.740792748928436205e-13
-3.650000000000000629e-05	-8.000000000000004720e-05	2.284440447344487262e-13
-3.650000000000000629e-05	-7.666666666666666899e-05	2.992888816145504113e-13
-3.650000000000000629e-05	-7.333333333333334498e-05	3.914548710749505968e-13
-3.650000000000000629e-05	-7.000000000000002097e-05	5.111586369766607756e-13
-3.650000000000000629e-05	-6.666666666666669697e-05	6.663696449990943362e-13
-3.650000000000000629e-05	-6.333333333333337296e-05	8.672872072413368224e-13
-3.650000000000000629e-05	-5.999999999999999474e-05	1.126942517123145037e-12
-3.650000000000000629e-05	-5.666666666666667074e-05	1.461957220072056331e-12
-3.650000000000000629e-05	-5.333333333333334673e-05	1.893497646314480035e-12
-3.650000000000000629e-05	-5.000000000000002272e-05	2.448473222093605811e-12
-3.650000000000000629e-05	-4.666666666666669872e-05	3.161039130038943093e-12
-3.650000000000000629e-05	-4.333333333333337471e-05	4.074477489138261481e-12
-3.650000000000000629e-05	-3.999999999999999650e-05	5.243548754858666151e-12
-3.650000000000000629e-05	-3.666666666666667249e-05	6.737426412079676178e-12
-3.650000000000000629e-05	-3.333333333333334848e-05	8.643354213436097771e-12
-3.650000000000000629e-05	-3.000000000000002448e-05	1.107119725721817992e-11
-3.650000000000000629e-05	-2.666666666666670047e-05	1.415909738571073303e-11
-3.650000000000000629e-05	-2.333333333333337646e-05	1.808049128189225361e-11
-3.650000000000000629e-05	-1.999999999999999825e-05	2.305280816094634715e-11
-3.650000000000000629e-05	-1.666666666666667424e-05	2.934823543117118656e-11
-3.650000000000000629e-05	-1.333333333333335024e-05	3.730702800360307765e-11
-3.650000000000000629e-05	-1.000000000000002623e-05	4.735394358635904058e-11
-3.650000000000000629e-05	-6.666666666666702223e-06	6.001851665783439388e-11
-3.650000000000000629e-05	-3.333333333333378216e-06	7.596004325986346256e-11
-3.650000000000000629e-05	0.000000000000000000e+00	9.599834399156178048e-11
-3.650000000000000629e-05	3.333333333333324006e-06	1.211516120030063004e-10
-3.650000000000000629e-05	6.666666666666648013e-06	1.526829469400761781e-10
-3.650000000000000629e-05	9.999999999999972019e-06	1.921575380544468107e-10
-3.650000000000000629e-05	1.333333333333329603e-05	2.415129071529264433e-10
-3.650000000000000629e-05	1.666666666666662003e-05	3.031451767387829631e-10
-3.650000000000000629e-05	1.999999999999999825e-05	3.800150192588729940e-10
-3.650000000000000629e-05	2.333333333333332225e-05	4.757778075485734818e-10
-3.650000000000000629e-05	2.666666666666664626e-05	5.949435746683682142e-10
-3.650000000000000629e-05	2.999999999999997027e-05	7.430737713810408380e-10
-3.650000000000000629e-05	3.333333333333329427e-05	9.270235750135425722e-10
-3.650000000000000629e-05	3.666666666666667249e-05	1.155240785205168829e-09
-3.650000000000000629e-05	3.999999999999999650e-05	1.438135326923147690e-09
-3.650000000000000629e-05	4.333333333333332050e-05	1.788537342237998409e-09
-3.650000000000000629e-05	4.666666666666664451e-05	2.222267199163422157e-09
-3.650000000000000629e-05	4.999999999999996851e-05	2.758848109389876025e-09
-3.650000000000000629e-05	5.333333333333329252e-05	3.422402427422294238e-09
-3.650000000000000629e-05	5.666666666666667074e-05	4.242787732115927187e-09
-3.650000000000000629e-05	5.999999999999999474e-05	5.257051192157300567e-09
-3.650000000000000629e-05	6.333333333333331875e-05	6.511315130343432392e-09
-3.650000000000000629e-05	6.666666666666664276e-05	8.063261130049623389e-09
-3.650000000000000629e-05	6.999999999999996676e-05	9.985468321748270848e-09
-3.650000000000000629e-05	7.333333333333329077e-05	1.237000748874531276e-08
-3.650000000000000629e-05	7.666666666666666899e-05	1.533493676586825587e-08
-3.650000000000000629e-05	7.999999999999999299e-05	1.903375385398190389e-08
-3.650000000000000629e-05	8.333333333333331700e-05	2.366954069299206334e-08
-3.650000000000000629e-05	8.666666666666664100e-05	2.951665237162113775e-08
-3.650000000000000629e-05	8.999999999999996501e-05	3.695458625188099912e-08
-3.650000000000000629e-05	9.333333333333334323e-05	4.652142716665743543e-08
-3.650000000000000629e-05	9.666666666666661302e-05	5.899835515068237753e-08
-3.650000000000000629e-05	9.999999999999999124e-05	7.554244384955369878e-08
-3.650000000000000629e-05	1.033333333333332610e-04	9.789248406383335197e-08
-3.650000000000000629e-05	1.066666666666666393e-04	1.286814542151015736e-07
-3.650000000000000629e-05	1.100000000000000175e-04	1.718982375633653268e-07
-3.650000000000000629e-05	1.133333333333332873e-04	2.335475892454982186e-07
-3.650000000000000629e-05	1.166666666666666655e-04	3.225567743980798577e-07
-3.650000000000000629e-05	1.199999999999999353e-04	4.519635812064539562e-07
-3.650000000000000629e-05	1.233333333333333135e-04	6.403864097701628833e-07
-3.650000000000000629e-05	1.266666666666666917e-04	9.137165182406560633e-07
-3.650000000000000629e-05	1.299999999999999615e-04	1.306882772819005802e-06
-3.650000000000000629e-05	1.333333333333333397e-04	1.865425576411392244e-06
-3.650000000000000629e-05	1.366666666666666095e-04	2.646495527906583137e-06
-3.650000000000000629e-05	1.399999999999999877e-04	3.718793271027742152e-06
-3.650000000000000629e-05	1.433333333333333660e-04	5.160930124159121503e-06
-3.650000000000000629e-05	1.466666666666666357e-04	7.057757582733537388e-06
-3.650000000000000629e-05	1.500000000000000140e-04	9.494420532312849545e-06
-3.650000000000000629e-05	1.533333333333332838e-04	1.254824046492405261e-05
-3.650000000000000629e-05	1.566666666666666620e-04	1.627899718032254999e-05
-3.650000000000000629e-05	1.599999999999999318e-04	2.071867063703933075e-05
-3.650000000000000629e-05	1.633333333333333100e-04	2.586211229339224033e-05
-3.650000000000000629e-05	1.666666666666666882e-04	3.166030934019404967e-05
-3.650000000000000629e-05	1.699999999999999580e-04	3.801778300725697912e-05
-3.650000000000000629e-05	1.733333333333333362e-04	4.479518485127914092e-05
-3.650000000000000629e-05	1.766666666666666060e-04	5.181737366497262315e-05
-3.650000000000000629e-05	1.799999999999999842e-04	5.888631244048969773e-05
-3.650000000000000629e-05	1.833333333333333624e-04	6.579722405909211496e-05
-3.650000000000000629e-05	1.866666666666666322e-04	7.235579996320859811e-05
-3.650000000000000629e-05	1.900000000000000105e-04	7.839403010741975339e-05
-3.650000000000000629e-05	1.933333333333332803e-04	8.378247600825445185e-05
-3.650000000000000629e-05	1.966666666666666585e-04	8.843748189676895626e-05
-3.650000000000000629e-05	1.999999999999999283e-04	9.232274835784525793e-05
-3.650000000000000629e-05	2.033333333333333065e-04	9.544565965935535685e-05
-3.650000000000000629e-05	2.066666666666666847e-04	9.784954885213869604e-05
-3.650000000000000629e-05	2.099999999999999545e-04	9.960355553260144892e-05
-3.650000000000000629e-05	2.133333333333333327e-04	1.007918268915472364e-04
-3.650000000000000629e-05	2.166666666666666025e-04	1.015035759452749455e-04
-3.650000000000000629e-05	2.199999999999999807e-04	1.018250532477789295e-04
-3.650000000000000629e-05	2.233333333333333589e-04	1.018339492141698835e-04
-3.650000000000000629e-05	2.266666666666666287e-04	1.015962497729090420e-04
-3.650000000000000629e-05	2.300000000000000070e-04	1.011652036636281557e-04
-3.650000000000000629e-05	2.333333333333332768e-04	1.005818592972340675e-04
-3.650000000000000629e-05	2.366666666666666550e-04	9.987658152332773247e-05
-3.650000000000000629e-05	2.399999999999999248e-04	9.907102372712191176e-05
-3.650000000000000629e-05	2.433333333333333030e-04	9.818015787371414086e-05
-3.650000000000000629e-05	2.466666666666666812e-04	9.721410871768549700e-05
-3.650000000000000629e-05	2.499999999999999510e-04	9.617966618630672333e-05
-3.650000000000000629e-05	2.533333333333333292e-04	9.508144536392857706e-05
-3.650000000000000629e-05	2.566666666666665990e-04	9.392272313860669346e-05
-3.650000000000000629e-05	2.599999999999999772e-04	9.270600947781461375e-05
-3.650000000000000629e-05	2.633333333333333554e-04	9.143341827762659557e-05
-3.650000000000000629e-05	2.666666666666666252e-04	9.010689677339753245e-05
-3.650000000000000629e-05	2.700000000000000035e-04	8.872836081403904173e-05
-3.650000000000000629e-05	2.733333333333332732e-04	8.729977065701798370e-05
-3.650000000000000629e-05	2.766666666666666515e-04	8.582317089343127737e-05
-3.650000000000000629e-05	2.800000000000000297e-04	8.430070960919527282e-05
-3.650000000000000629e-05	2.833333333333332995e-04	8.273464591763831581e-05
-3.650000000000000629e-05	2.866666666666666777e-04	8.112735110573027555e-05
-3.650000000000000629e-05	2.899999999999999475e-04	7.948130625505765701e-05
-3.650000000000000629e-05	2.933333333333333257e-04	7.779909782429773966e-05
-3.650000000000000629e-05	2.966666666666665955e-04	7.608341192918600276e-05
-3.650000000000000629e-05	2.999999999999999737e-04	7.433702766806078472e-05
-3.650000000000000629e-05	3.033333333333333519e-04	7.256280965277649197e-05
-3.650000000000000629e-05	3.066666666666666217e-04	7.076369982073795330e-05
-3.650000000000000629e-05	3.099999999999999999e-04	6.894270857158633871e-05
-3.650000000000000629e-05	3.133333333333332697e-04	6.710290526432646817e-05
-3.650000000000000629e-05	3.166666666666666480e-04	6.524740811384270871e-05
-3.650000000000000629e-05	3.200000000000000262e-04	6.337937353334366461e-05
-3.650000000000000629e-05	3.233333333333332960e-04	6.150198497830266218e-05
-3.650000000000000629e-05	3.266666666666666742e-04	5.961844135656638345e-05
-3.650000000000000629e-05	3.299999999999999440e-04	5.773194507784757106e-05
-3.650000000000000629e-05	3.333333333333333222e-04	5.584568982347579841e-05
-3.650000000000000629e-05	3.366666666666665920e-04	5.396284812388006175e-05
-3.650000000000000629e-05	3.399999999999999702e-04	5.208655883668449716e-05
-3.650000000000000629e-05	3.433333333333333484e-04	5.021991462244431787e-05
-3.650000000000000629e-05	3.466666666666666182e-04	4.836594951785814058e-05
-3.650000000000000629e-05	3.499999999999999964e-04	4.652762670773871381e-05
-3.650000000000000629e-05	3.533333333333332662e-04	4.470782659708142926e-05
-3.650000000000000629e-05	3.566666666666666445e-04	4.290933528324172066e-05
-3.650000000000000629e-05	3.600000000000000227e-04	4.113483352554971842e-05
-3.650000000000000629e-05	3.633333333333332925e-04	3.938688630568561427e-05
-3.650000000000000629e-05	3.666666666666666707e-04	3.766793306688854783e-05
-3.650000000000000629e-05	3.699999999999999405e-04	3.598027871364966435e-05
-3.650000000000000629e-05	3.733333333333333187e-04	3.432608544604914466e-05
-3.650000000000000629e-05	3.766666666666666969e-04	3.270736549445774169e-05
-3.650000000000000629e-05	3.799999999999999667e-04	3.112597481105765755e-05
-3.650000000000000629e-05	3.833333333333333449e-04	2.958360776469482766e-05
-3.650000000000000629e-05	3.866666666666666147e-04	2.808179287510132621e-05
-3.650000000000000629e-05	3.899999999999999929e-04	2.662188961167685018e-05
-3.650000000000000629e-05	3.933333333333332627e-04	2.520508627096177949e-05
-3.650000000000000629e-05	3.966666666666666410e-04	2.383239893581879873e-05
-3.650000000000000629e-05	4.000000000000000192e-04	2.250467150834001200e-05
-3.600000000000000091e-05	-4.000000000000000192e-04	6.874408195938682637e-28
-3.600000000000000091e-05	-3.966666666666666952e-04	1.065361113589869856e-27
-3.600000000000000091e-05	-3.933333333333333712e-04	1.648018024191349783e-27
-3.600000000000000091e-05	-3.900000000000000471e-04	2.544666834727588680e-27
-3.600000000000000091e-05	-3.866666666666666689e-04	3.921967810779634070e-27
-3.600000000000000091e-05	-3.833333333333333449e-04	6.033669452333396207e-27
-3.600000000000000091e-05	-3.800000000000000209e-04	9.265389311918964064e-27
-3.600000000000000091e-05	-3.766666666666666969e-04	1.420204151141599372e-26
-3.600000000000000091e-05	-3.733333333333333729e-04	2.172916880077546260e-26
-3.600000000000000091e-05	-3.699999999999999947e-04	3.318493468194293234e-26
-3.600000000000000091e-05	-3.666666666666666707e-04	5.058766447032234634e-26
-3.600000000000000091e-05	-3.633333333333333467e-04	7.697583276789070651e-26
-3.600000000000000091e-05	-3.600000000000000227e-04	1.169150897256528991e-25
-3.600000000000000091e-05	-3.566666666666666987e-04	1.772529402127713756e-25
-3.600000000000000091e-05	-3.533333333333333747e-04	2.682398806081426826e-25
-3.600000000000000091e-05	-3.499999999999999964e-04	4.051917360991396797e-25
-3.600000000000000091e-05	-3.466666666666666724e-04	6.109497108665483257e-25
-3.600000000000000091e-05	-3.433333333333333484e-04	9.195139538789268533e-25
-3.600000000000000091e-05	-3.400000000000000244e-04	1.381400123022556195e-24
-3.600000000000000091e-05	-3.366666666666667004e-04	2.071520792617008030e-24
-3.600000000000000091e-05	-3.333333333333333764e-04	3.100759505489768916e-24
-3.600000000000000091e-05	-3.299999999999999982e-04	4.632934889037065359e-24
-3.600000000000000091e-05	-3.266666666666666742e-04	6.909617192141181245e-24
-3.600000000000000091e-05	-3.233333333333333502e-04	1.028636219874031586e-23
-3.600000000000000091e-05	-3.200000000000000262e-04	1.528551359917356280e-23
-3.600000000000000091e-05	-3.166666666666667022e-04	2.267300201742521786e-23
-3.600000000000000091e-05	-3.133333333333333240e-04	3.356983146899836998e-23
-3.600000000000000091e-05	-3.099999999999999999e-04	4.961360914863075515e-23
-3.600000000000000091e-05	-3.066666666666666759e-04	7.319213166107502241e-23
-3.600000000000000091e-05	-3.033333333333333519e-04	1.077805216778992185e-22
-3.600000000000000091e-05	-3.000000000000000279e-04	1.584268840363407043e-22
-3.600000000000000091e-05	-2.966666666666667039e-04	2.324505636595216782e-22
-3.600000000000000091e-05	-2.933333333333333799e-04	3.404441440533177117e-22
-3.600000000000000091e-05	-2.900000000000000017e-04	4.977085483305872108e-22
-3.600000000000000091e-05	-2.866666666666666777e-04	7.263044947942064284e-22
-3.600000000000000091e-05	-2.833333333333333537e-04	1.057979384522591016e-21
-3.600000000000000091e-05	-2.800000000000000297e-04	1.538335172618421684e-21
-3.600000000000000091e-05	-2.766666666666667057e-04	2.232751984629994215e-21
-3.600000000000000091e-05	-2.733333333333333275e-04	3.234790916143459847e-21
-3.600000000000000091e-05	-2.700000000000000577e-04	4.678090707734746701e-21
-3.600000000000000091e-05	-2.666666666666666794e-04	6.753178676370910217e-21
-3.600000000000000091e-05	-2.633333333333333554e-04	9.731180228367159974e-21
-3.600000000000000091e-05	-2.600000000000000314e-04	1.399719362785979282e-20
-3.600000000000000091e-05	-2.566666666666666532e-04	2.009717983864540601e-20
-3.600000000000000091e-05	-2.533333333333333834e-04	2.880371381258280814e-20
-3.600000000000000091e-05	-2.500000000000000052e-04	4.120800717162408927e-20
-3.600000000000000091e-05	-2.466666666666666812e-04	5.884845189843925610e-20
-3.600000000000000091e-05	-2.433333333333333572e-04	8.388983438561695461e-20
-3.600000000000000091e-05	-2.400000000000000332e-04	1.193727138814542091e-19
-3.600000000000000091e-05	-2.366666666666666821e-04	1.695597695675003576e-19
-3.600000000000000091e-05	-2.333333333333333581e-04	2.404158987677538592e-19
-3.600000000000000091e-05	-2.300000000000000070e-04	3.402724413079433944e-19
-3.600000000000000091e-05	-2.266666666666666829e-04	4.807443834111105482e-19
-3.600000000000000091e-05	-2.233333333333333589e-04	6.779944640262360224e-19
-3.600000000000000091e-05	-2.200000000000000078e-04	9.544720491959080852e-19
-3.600000000000000091e-05	-2.166666666666666838e-04	1.341300503381522650e-18
-3.600000000000000091e-05	-2.133333333333333598e-04	1.881548631363682290e-18
-3.600000000000000091e-05	-2.100000000000000087e-04	2.634704990064934569e-18
-3.600000000000000091e-05	-2.066666666666666847e-04	3.682785641059466652e-18
-3.600000000000000091e-05	-2.033333333333333607e-04	5.138655718017573515e-18
-3.600000000000000091e-05	-2.000000000000000096e-04	7.157345552596182060e-18
-3.600000000000000091e-05	-1.966666666666666856e-04	9.951409562013572997e-18
-3.600000000000000091e-05	-1.933333333333333616e-04	1.381173239178416172e-17
-3.600000000000000091e-05	-1.900000000000000105e-04	1.913566046833131514e-17
-3.600000000000000091e-05	-1.866666666666666865e-04	2.646496553679106096e-17
-3.600000000000000091e-05	-1.833333333333333624e-04	3.653697881404714211e-17
-3.600000000000000091e-05	-1.800000000000000113e-04	5.035333382990601226e-17
-3.600000000000000091e-05	-1.766666666666666873e-04	6.927220584621262085e-17
-3.600000000000000091e-05	-1.733333333333333633e-04	9.513184372401951245e-17
-3.600000000000000091e-05	-1.700000000000000122e-04	1.304156959611531245e-16
-3.600000000000000091e-05	-1.666666666666666882e-04	1.784727170416523615e-16
-3.600000000000000091e-05	-1.633333333333333642e-04	2.438107364340433961e-16
-3.600000000000000091e-05	-1.600000000000000131e-04	3.324863808950872049e-16
-3.600000000000000091e-05	-1.566666666666666891e-04	4.526223471753638365e-16
-3.600000000000000091e-05	-1.533333333333333380e-04	6.150923218015579155e-16
-3.600000000000000091e-05	-1.500000000000000140e-04	8.344261708241314992e-16
-3.600000000000000091e-05	-1.466666666666666900e-04	1.130003984274442908e-15
-3.600000000000000091e-05	-1.433333333333333660e-04	1.527628188546134347e-15
-3.600000000000000091e-05	-1.400000000000000419e-04	2.061589546097220837e-15
-3.600000000000000091e-05	-1.366666666666666637e-04	2.777377109615709869e-15
-3.600000000000000091e-05	-1.333333333333333397e-04	3.735226194247115539e-15
-3.600000000000000091e-05	-1.300000000000000157e-04	5.014754839675909517e-15
-3.600000000000000091e-05	-1.266666666666666917e-04	6.721011412435033429e-15
-3.600000000000000091e-05	-1.233333333333333677e-04	8.992348175127606738e-15
-3.600000000000000091e-05	-1.200000000000000437e-04	1.201065313320477727e-14
-3.600000000000000091e-05	-1.166666666666666655e-04	1.601462191790872692e-14
-3.600000000000000091e-05	-1.133333333333333415e-04	2.131694120353056218e-14
-3.600000000000000091e-05	-1.100000000000000175e-04	2.832649558612322107e-14
-3.600000000000000091e-05	-1.066666666666666935e-04	3.757701392681012623e-14
-3.600000000000000091e-05	-1.033333333333333695e-04	4.976395500223509722e-14
-3.600000000000000091e-05	-1.000000000000000454e-04	6.579191591481953025e-14
-3.600000000000000091e-05	-9.666666666666666723e-05	8.683545488780669066e-14
-3.600000000000000091e-05	-9.333333333333334323e-05	1.144169834681451248e-13
-3.600000000000000091e-05	-9.000000000000001922e-05	1.505063396430826319e-13
-3.600000000000000091e-05	-8.666666666666669521e-05	1.976478496055234949e-13
-3.600000000000000091e-05	-8.333333333333337121e-05	2.591221792929101159e-13
-3.600000000000000091e-05	-8.000000000000004720e-05	3.391521379039435808e-13
-3.600000000000000091e-05	-7.666666666666666899e-05	4.431639108718906912e-13
-3.600000000000000091e-05	-7.333333333333334498e-05	5.781180751836269913e-13
-3.600000000000000091e-05	-7.000000000000002097e-05	7.529283150407260844e-13
-3.600000000000000091e-05	-6.666666666666669697e-05	9.789901688999813637e-13
-3.600000000000000091e-05	-6.333333333333337296e-05	1.270847592930081054e-12
-3.600000000000000091e-05	-5.999999999999999474e-05	1.647031856077180404e-12
-3.600000000000000091e-05	-5.666666666666667074e-05	2.131115574548340989e-12
-3.600000000000000091e-05	-5.333333333333334673e-05	2.753034896820495475e-12
-3.600000000000000091e-05	-5.000000000000002272e-05	3.550745387498806237e-12
-3.600000000000000091e-05	-4.666666666666669872e-05	4.572292543633219458e-12
-3.600000000000000091e-05	-4.333333333333337471e-05	5.878396734844555362e-12
-3.600000000000000091e-05	-3.999999999999999650e-05	7.545675447007819954e-12
-3.600000000000000091e-05	-3.666666666666667249e-05	9.670653949089660325e-12
-3.600000000000000091e-05	-3.333333333333334848e-05	1.237475001278103619e-11
-3.600000000000000091e-05	-3.000000000000002448e-05	1.581046045499386780e-11
-3.600000000000000091e-05	-2.666666666666670047e-05	2.016902869958392310e-11
-3.600000000000000091e-05	-2.333333333333337646e-05	2.568993528451568825e-11
-3.600000000000000091e-05	-1.999999999999999825e-05	3.267262973773526033e-11
-3.600000000000000091e-05	-1.666666666666667424e-05	4.149101552417401582e-11
-3.600000000000000091e-05	-1.333333333333335024e-05	5.261131352725609748e-11
-3.600000000000000091e-05	-1.000000000000002623e-05	6.661406832592323550e-11
-3.600000000000000091e-05	-6.666666666666702223e-06	8.422123099203825812e-11
-3.600000000000000091e-05	-3.333333333333378216e-06	1.063294592521239146e-10
-3.600000000000000091e-05	0.000000000000000000e+00	1.340510293538300076e-10
-3.600000000000000091e-05	3.333333333333324006e-06	1.687640648011145367e-10
-3.600000000000000091e-05	6.666666666666648013e-06	2.121741691127667657e-10
-3.600000000000000091e-05	9.999999999999972019e-06	2.663900205437216194e-10
-3.600000000000000091e-05	1.333333333333329603e-05	3.340160689330885067e-10
-3.600000000000000091e-05	1.666666666666662003e-05	4.182661978824917912e-10
-3.600000000000000091e-05	1.999999999999999825e-05	5.231031178456605429e-10
-3.600000000000000091e-05	2.333333333333332225e-05	6.534093885616336165e-10
-3.600000000000000091e-05	2.666666666666664626e-05	8.151974014041552569e-10
-3.600000000000000091e-05	2.999999999999997027e-05	1.015867477685132648e-09
-3.600000000000000091e-05	3.333333333333329427e-05	1.264525588481709961e-09
-3.600000000000000091e-05	3.666666666666667249e-05	1.572375260495176662e-09
-3.600000000000000091e-05	3.999999999999999650e-05	1.953202269329949186e-09
-3.600000000000000091e-05	4.333333333333332050e-05	2.423976135004404310e-09
-3.600000000000000091e-05	4.666666666666664451e-05	3.005599831903701492e-09
-3.600000000000000091e-05	4.999999999999996851e-05	3.723849458290609542e-09
